ConsumptionID,Region,RecordDate,Sector,EnergyConsumedMWh,PeakLoadMW
564,North,2018-05-21,Agricultural,963.1,59.93
565,North,2018-05-22,Residential,2675.869,209.54
566,North,2018-05-22,Industrial,3684.007,274.1
567,North,2018-05-22,Commercial,1210.267,89.54
568,North,2018-05-22,Agricultural,277.317,26.79
569,North,2018-05-23,Residential,3030.034,313.99
570,North,2018-05-23,Industrial,1702.09,113.26
571,North,2018-05-23,Commercial,1147.104,95.94
572,North,2018-05-23,Agricultural,2003.999,166.38
573,North,2018-05-24,Residential,4933.707,444.47
574,North,2018-05-24,Industrial,1560.854,158.16
575,North,2018-05-24,Commercial,917.603,56.21
576,North,2018-05-24,Agricultural,27.104,1.67
577,North,2018-05-25,Residential,3570.75,306.27
578,North,2018-05-25,Industrial,1664.006,97.36
579,North,2018-05-25,Commercial,1937.772,115.13
580,North,2018-05-25,Agricultural,14.639,0.79
581,North,2018-05-26,Residential,3022.055,151.54
582,North,2018-05-26,Industrial,2578.292,191.83
583,North,2018-05-26,Commercial,604.324,49.65
584,North,2018-05-26,Agricultural,273.291,17.98
585,North,2018-05-27,Residential,3478.908,217.56
586,North,2018-05-27,Industrial,754.262,66.6
587,North,2018-05-27,Commercial,2017.034,177.66
588,North,2018-05-27,Agricultural,963.032,71.84
589,North,2018-05-28,Residential,3747.742,326.93
590,North,2018-05-28,Industrial,1931.697,193.26
591,North,2018-05-28,Commercial,680.269,63.04
592,North,2018-05-28,Agricultural,1252.578,105.04
593,North,2018-05-29,Residential,3975.354,341.14
594,North,2018-05-29,Industrial,647.032,65.07
595,North,2018-05-29,Commercial,1430.147,104.44
596,North,2018-05-29,Agricultural,1378.826,109.61
597,North,2018-05-30,Residential,3188.921,271.31
598,North,2018-05-30,Industrial,1959.845,194.43
599,North,2018-05-30,Commercial,1463.776,138.73
600,North,2018-05-30,Agricultural,105.1,5.66
601,North,2018-05-31,Residential,827.402,48.81
602,North,2018-05-31,Industrial,3524.444,234.95
603,North,2018-05-31,Commercial,1038.328,94.04
604,North,2018-05-31,Agricultural,1360.326,109.96
605,North,2018-06-01,Residential,3732.374,244.97
606,North,2018-06-01,Industrial,901.914,51.17
607,North,2018-06-01,Commercial,1706.309,148.97
608,North,2018-06-01,Agricultural,1423.358,125.12
609,North,2018-06-02,Residential,2635.07,266.3
610,North,2018-06-02,Industrial,2122.135,163.64
611,North,2018-06-02,Commercial,1294.664,99.36
612,North,2018-06-02,Agricultural,748.702,40.7
613,North,2018-06-03,Residential,1154.008,60.19
614,North,2018-06-03,Industrial,1442.339,105.87
615,North,2018-06-03,Commercial,2968.839,200.28
616,North,2018-06-03,Agricultural,2644.039,168.06
617,North,2018-06-04,Residential,1320.325,72.55
618,North,2018-06-04,Industrial,3137.851,320.39
619,North,2018-06-04,Commercial,1863.326,177.54
620,North,2018-06-04,Agricultural,337.597,27.4
621,North,2018-06-05,Residential,3646.933,370.17
622,North,2018-06-05,Industrial,1453.401,151.36
623,North,2018-06-05,Commercial,1149.847,99.36
624,North,2018-06-05,Agricultural,339.651,21.94
625,North,2018-06-06,Residential,2362.433,123.27
626,North,2018-06-06,Industrial,1142.505,103.93
627,North,2018-06-06,Commercial,1279.857,96.61
628,North,2018-06-06,Agricultural,1644.5,140.26
629,North,2018-06-07,Residential,3033.631,302.21
630,North,2018-06-07,Industrial,1009.772,60.42
631,North,2018-06-07,Commercial,2449.784,200.16
632,North,2018-06-07,Agricultural,625.178,52.76
633,North,2018-06-08,Residential,2089.747,160.15
634,North,2018-06-08,Industrial,1138.373,62.54
635,North,2018-06-08,Commercial,2490.614,171.47
636,North,2018-06-08,Agricultural,1165.745,79.33
637,North,2018-06-09,Residential,1613.404,139.23
638,North,2018-06-09,Industrial,4104.918,395.96
639,North,2018-06-09,Commercial,1160.121,78.73
640,North,2018-06-09,Agricultural,283.96,24.87
641,North,2018-06-10,Residential,1443.924,94.74
642,North,2018-06-10,Industrial,3188.646,322.68
643,North,2018-06-10,Commercial,1319.739,124.15
644,North,2018-06-10,Agricultural,1061.896,84.74
645,North,2018-06-11,Residential,2502.653,186.79
646,North,2018-06-11,Industrial,2228.171,149.37
647,North,2018-06-11,Commercial,1568.78,105.91
648,North,2018-06-11,Agricultural,148.72,15.25
649,North,2018-06-12,Residential,2710.73,194.88
650,North,2018-06-12,Industrial,1289.396,100.41
651,North,2018-06-12,Commercial,1519.657,157.32
652,North,2018-06-12,Agricultural,1779.845,152.4
653,North,2018-06-13,Residential,3741.047,297.0
654,North,2018-06-13,Industrial,179.88,13.02
655,North,2018-06-13,Commercial,2568.45,154.52
656,North,2018-06-13,Agricultural,255.66,17.79
657,North,2018-06-14,Residential,2996.153,272.57
658,North,2018-06-14,Industrial,174.873,14.67
659,North,2018-06-14,Commercial,3278.005,298.84
660,North,2018-06-14,Agricultural,219.966,13.42
661,North,2018-06-15,Residential,3448.833,275.04
662,North,2018-06-15,Industrial,1130.426,113.32
663,North,2018-06-15,Commercial,1411.558,104.08
664,North,2018-06-15,Agricultural,587.149,51.56
665,North,2018-06-16,Residential,2024.016,114.51
666,North,2018-06-16,Industrial,53.677,5.51
667,North,2018-06-16,Commercial,2758.661,228.92
668,North,2018-06-16,Agricultural,2196.535,138.3
669,North,2018-06-17,Residential,2033.413,119.11
670,North,2018-06-17,Industrial,1452.705,115.98
671,North,2018-06-17,Commercial,2409.416,192.55
672,North,2018-06-17,Agricultural,123.706,6.81
673,North,2018-06-18,Residential,1198.479,124.34
674,North,2018-06-18,Industrial,3113.845,309.67
675,North,2018-06-18,Commercial,1496.547,112.23
676,North,2018-06-18,Agricultural,296.13,16.69
677,North,2018-06-19,Residential,5204.546,494.82
678,North,2018-06-19,Industrial,909.821,70.05
679,North,2018-06-19,Commercial,73.484,6.53
680,North,2018-06-19,Agricultural,313.82,24.34
681,North,2018-06-20,Residential,4316.773,279.77
682,North,2018-06-20,Industrial,220.306,20.98
683,North,2018-06-20,Commercial,1842.273,189.93
684,North,2018-06-20,Agricultural,602.652,38.09
685,North,2018-06-21,Residential,1881.136,150.23
686,North,2018-06-21,Industrial,1446.433,102.38
687,North,2018-06-21,Commercial,2416.494,241.49
688,North,2018-06-21,Agricultural,738.059,57.22
689,North,2018-06-22,Residential,4400.205,429.59
690,North,2018-06-22,Industrial,475.72,46.05
691,North,2018-06-22,Commercial,1518.316,98.63
692,North,2018-06-22,Agricultural,154.971,14.38
693,North,2018-06-23,Residential,3317.12,240.41
694,North,2018-06-23,Industrial,1259.181,126.68
695,North,2018-06-23,Commercial,2219.57,172.02
696,North,2018-06-23,Agricultural,332.82,31.43
697,North,2018-06-24,Residential,1608.45,105.06
698,North,2018-06-24,Industrial,1440.048,95.29
699,North,2018-06-24,Commercial,878.213,71.83
700,North,2018-06-24,Agricultural,2197.065,228.73
701,North,2018-06-25,Residential,2902.744,222.12
702,North,2018-06-25,Industrial,1676.327,97.31
703,North,2018-06-25,Commercial,1383.225,109.51
704,North,2018-06-25,Agricultural,778.925,53.51
705,North,2018-06-26,Residential,3048.39,243.55
706,North,2018-06-26,Industrial,1654.778,131.45
707,North,2018-06-26,Commercial,1253.381,93.58
708,North,2018-06-26,Agricultural,247.519,16.69
709,North,2018-06-27,Residential,1029.076,61.97
710,North,2018-06-27,Industrial,711.412,62.45
711,North,2018-06-27,Commercial,3826.944,309.88
712,North,2018-06-27,Agricultural,611.687,38.32
713,North,2018-06-28,Residential,5888.079,541.75
714,North,2018-06-28,Industrial,622.791,32.61
715,North,2018-06-28,Commercial,439.334,39.69
716,North,2018-06-28,Agricultural,154.34,13.61
717,North,2018-06-29,Residential,2886.904,271.23
718,North,2018-06-29,Industrial,2384.959,169.12
719,North,2018-06-29,Commercial,1165.334,100.16
720,North,2018-06-29,Agricultural,459.807,43.43
721,North,2018-06-30,Residential,1560.525,160.93
722,North,2018-06-30,Industrial,1316.525,101.15
723,North,2018-06-30,Commercial,872.79,45.39
724,North,2018-06-30,Agricultural,2630.076,203.06
725,North,2018-07-01,Residential,2365.416,193.89
726,North,2018-07-01,Industrial,1559.444,151.44
727,North,2018-07-01,Commercial,1873.922,182.43
728,North,2018-07-01,Agricultural,786.267,58.07
729,North,2018-07-02,Residential,4120.979,323.45
730,North,2018-07-02,Industrial,594.242,44.42
731,North,2018-07-02,Commercial,950.36,84.71
732,North,2018-07-02,Agricultural,782.226,56.48
733,North,2018-07-03,Residential,4319.19,369.15
734,North,2018-07-03,Industrial,1339.114,78.15
735,North,2018-07-03,Commercial,1085.528,81.88
736,North,2018-07-03,Agricultural,29.589,3.03
737,North,2018-07-04,Residential,3272.255,223.62
738,North,2018-07-04,Industrial,738.918,64.67
739,North,2018-07-04,Commercial,986.623,84.06
740,North,2018-07-04,Agricultural,751.933,72.29
741,North,2018-07-05,Residential,1160.219,111.58
742,North,2018-07-05,Industrial,3308.094,319.39
743,North,2018-07-05,Commercial,1300.191,91.77
744,North,2018-07-05,Agricultural,775.843,52.1
745,North,2018-07-06,Residential,595.743,52.98
746,North,2018-07-06,Industrial,2940.77,268.0
747,North,2018-07-06,Commercial,1747.183,169.92
748,North,2018-07-06,Agricultural,1071.89,55.68
749,North,2018-07-07,Residential,1355.395,72.79
750,North,2018-07-07,Industrial,227.756,19.17
751,North,2018-07-07,Commercial,3270.428,326.66
752,North,2018-07-07,Agricultural,1724.014,179.34
753,North,2018-07-08,Residential,2311.049,209.03
754,North,2018-07-08,Industrial,3740.862,274.98
755,North,2018-07-08,Commercial,758.355,41.96
756,North,2018-07-08,Agricultural,15.415,1.3
757,North,2018-07-09,Residential,1885.83,183.42
758,North,2018-07-09,Industrial,3311.227,245.14
759,North,2018-07-09,Commercial,559.564,49.01
760,North,2018-07-09,Agricultural,882.702,87.33
761,North,2018-07-10,Residential,3475.102,182.41
762,North,2018-07-10,Industrial,1159.021,107.93
763,North,2018-07-10,Commercial,1423.745,93.81
764,North,2018-07-10,Agricultural,1284.705,90.32
765,North,2018-07-11,Residential,3652.856,211.45
766,North,2018-07-11,Industrial,2690.887,211.97
767,North,2018-07-11,Commercial,791.239,63.82
768,North,2018-07-11,Agricultural,90.053,8.37
769,North,2018-07-12,Residential,2766.869,163.82
770,North,2018-07-12,Industrial,418.732,22.73
771,North,2018-07-12,Commercial,1614.007,156.83
772,North,2018-07-12,Agricultural,2495.72,208.56
773,North,2018-07-13,Residential,1331.378,83.94
774,North,2018-07-13,Industrial,2137.282,212.54
775,North,2018-07-13,Commercial,1304.992,75.37
776,North,2018-07-13,Agricultural,1878.412,140.84
777,North,2018-07-14,Residential,2375.744,151.47
778,North,2018-07-14,Industrial,1797.058,114.71
779,North,2018-07-14,Commercial,1561.244,78.86
780,North,2018-07-14,Agricultural,266.103,24.9
781,North,2018-07-15,Residential,952.67,94.14
782,North,2018-07-15,Industrial,3891.468,337.41
783,North,2018-07-15,Commercial,1666.735,97.6
784,North,2018-07-15,Agricultural,776.66,57.42
785,North,2018-07-16,Residential,2243.624,154.18
786,North,2018-07-16,Industrial,762.697,62.41
787,North,2018-07-16,Commercial,1822.737,154.22
788,North,2018-07-16,Agricultural,2201.971,160.71
789,North,2018-07-17,Residential,3357.757,213.38
790,North,2018-07-17,Industrial,1172.482,112.31
791,North,2018-07-17,Commercial,2756.577,167.57
792,North,2018-07-17,Agricultural,45.284,3.21
793,North,2018-07-18,Residential,1326.45,101.04
794,North,2018-07-18,Industrial,3267.054,205.33
795,North,2018-07-18,Commercial,1882.689,152.46
796,North,2018-07-18,Agricultural,14.506,1.18
797,North,2018-07-19,Residential,2809.174,291.51
798,North,2018-07-19,Industrial,1300.264,85.81
799,North,2018-07-19,Commercial,2682.463,276.22
800,North,2018-07-19,Agricultural,230.165,19.71
801,North,2018-07-20,Residential,971.577,63.02
802,North,2018-07-20,Industrial,1182.811,95.4
803,North,2018-07-20,Commercial,2670.68,232.74
804,North,2018-07-20,Agricultural,2033.009,183.65
805,North,2018-07-21,Residential,4311.967,227.05
806,North,2018-07-21,Industrial,1560.877,129.31
807,North,2018-07-21,Commercial,1334.027,102.59
808,North,2018-07-21,Agricultural,157.234,15.56
809,North,2018-07-22,Residential,4889.34,320.26
810,North,2018-07-22,Industrial,149.452,13.94
811,North,2018-07-22,Commercial,1140.677,94.54
812,North,2018-07-22,Agricultural,879.898,60.79
813,North,2018-07-23,Residential,3940.883,332.94
814,North,2018-07-23,Industrial,289.438,24.21
815,North,2018-07-23,Commercial,1257.555,109.05
816,North,2018-07-23,Agricultural,1462.842,130.27
817,North,2018-07-24,Residential,3331.51,285.53
818,North,2018-07-24,Industrial,1690.578,161.3
819,North,2018-07-24,Commercial,1156.322,97.17
820,North,2018-07-24,Agricultural,1510.977,149.49
821,North,2018-07-25,Residential,3202.008,272.2
822,North,2018-07-25,Industrial,1791.979,119.59
823,North,2018-07-25,Commercial,842.564,62.25
824,North,2018-07-25,Agricultural,321.343,26.16
825,North,2018-07-26,Residential,3995.853,358.31
826,North,2018-07-26,Industrial,566.288,31.08
827,North,2018-07-26,Commercial,432.492,28.54
828,North,2018-07-26,Agricultural,1697.986,153.65
829,North,2018-07-27,Residential,2552.367,151.9
830,North,2018-07-27,Industrial,1588.257,90.78
831,North,2018-07-27,Commercial,481.658,38.16
832,North,2018-07-27,Agricultural,2559.722,262.68
833,North,2018-07-28,Residential,2517.015,198.23
834,North,2018-07-28,Industrial,1343.449,133.65
835,North,2018-07-28,Commercial,593.913,56.41
836,North,2018-07-28,Agricultural,1742.808,111.4
837,North,2018-07-29,Residential,1307.512,123.78
838,North,2018-07-29,Industrial,402.841,30.66
839,North,2018-07-29,Commercial,3186.263,298.5
840,North,2018-07-29,Agricultural,1355.656,122.6
841,North,2018-07-30,Residential,1544.162,105.54
842,North,2018-07-30,Industrial,1996.289,112.27
843,North,2018-07-30,Commercial,3266.097,333.65
844,North,2018-07-30,Agricultural,792.655,45.68
845,North,2018-07-31,Residential,3152.077,322.62
846,North,2018-07-31,Industrial,2062.267,199.2
847,North,2018-07-31,Commercial,846.166,75.5
848,North,2018-07-31,Agricultural,937.141,96.6
849,North,2018-08-01,Residential,3429.443,351.15
850,North,2018-08-01,Industrial,1519.632,142.21
851,North,2018-08-01,Commercial,1468.031,102.49
852,North,2018-08-01,Agricultural,1045.803,97.08
853,North,2018-08-02,Residential,1421.664,72.16
854,North,2018-08-02,Industrial,2724.329,215.4
855,North,2018-08-02,Commercial,2255.241,168.32
856,North,2018-08-02,Agricultural,347.042,30.0
857,North,2018-08-03,Residential,1230.529,106.34
858,North,2018-08-03,Industrial,4637.798,378.74
859,North,2018-08-03,Commercial,1026.94,97.09
860,North,2018-08-03,Agricultural,690.51,69.69
861,North,2018-08-04,Residential,2738.498,153.0
862,North,2018-08-04,Industrial,668.592,41.9
863,North,2018-08-04,Commercial,2073.297,106.48
864,North,2018-08-04,Agricultural,1597.168,156.36
865,North,2018-08-05,Residential,3727.549,299.73
866,North,2018-08-05,Industrial,1729.938,172.26
867,North,2018-08-05,Commercial,1473.038,91.31
868,North,2018-08-05,Agricultural,42.63,2.28
869,North,2018-08-06,Residential,2245.675,212.5
870,North,2018-08-06,Industrial,2304.658,228.76
871,North,2018-08-06,Commercial,2728.203,181.07
872,North,2018-08-06,Agricultural,220.838,15.93
873,North,2018-08-07,Residential,5517.729,317.66
874,North,2018-08-07,Industrial,997.946,101.05
875,North,2018-08-07,Commercial,1021.63,67.92
876,North,2018-08-07,Agricultural,81.408,6.24
877,North,2018-08-08,Residential,1784.061,98.6
878,North,2018-08-08,Industrial,1524.708,149.51
879,North,2018-08-08,Commercial,1920.628,110.15
880,North,2018-08-08,Agricultural,1198.645,89.39
881,North,2018-08-09,Residential,1427.996,123.26
882,North,2018-08-09,Industrial,1624.714,146.64
883,North,2018-08-09,Commercial,1904.852,192.85
884,North,2018-08-09,Agricultural,2686.951,195.35
885,North,2018-08-10,Residential,1230.124,110.96
886,North,2018-08-10,Industrial,2682.257,156.56
887,North,2018-08-10,Commercial,1024.855,74.27
888,North,2018-08-10,Agricultural,1609.744,89.12
889,North,2018-08-11,Residential,2158.543,165.14
890,North,2018-08-11,Industrial,3177.861,229.14
891,North,2018-08-11,Commercial,549.974,55.84
892,North,2018-08-11,Agricultural,788.175,40.81
893,North,2018-08-12,Residential,1832.977,128.44
894,North,2018-08-12,Industrial,2904.758,215.0
895,North,2018-08-12,Commercial,1752.882,177.9
896,North,2018-08-12,Agricultural,487.631,46.98
897,North,2018-08-13,Residential,1328.773,73.59
898,North,2018-08-13,Industrial,1973.086,171.94
899,North,2018-08-13,Commercial,3901.911,310.17
900,North,2018-08-13,Agricultural,29.334,3.02
901,North,2018-08-14,Residential,2275.98,158.02
902,North,2018-08-14,Industrial,2082.926,149.07
903,North,2018-08-14,Commercial,2331.686,140.56
904,North,2018-08-14,Agricultural,6.785,0.38
905,North,2018-08-15,Residential,4047.044,388.25
906,North,2018-08-15,Industrial,320.064,23.89
907,North,2018-08-15,Commercial,1545.966,132.8
908,North,2018-08-15,Agricultural,616.781,52.28
909,North,2018-08-16,Residential,2668.603,219.75
910,North,2018-08-16,Industrial,2061.668,105.47
911,North,2018-08-16,Commercial,953.369,88.3
912,North,2018-08-16,Agricultural,900.778,56.92
913,North,2018-08-17,Residential,3151.557,179.07
914,North,2018-08-17,Industrial,3235.038,260.68
915,North,2018-08-17,Commercial,876.836,47.1
916,North,2018-08-17,Agricultural,488.412,44.66
917,North,2018-08-18,Residential,3386.492,207.32
918,North,2018-08-18,Industrial,2094.112,129.2
919,North,2018-08-18,Commercial,230.107,22.35
920,North,2018-08-18,Agricultural,913.396,61.93
921,North,2018-08-19,Residential,5215.917,302.48
922,North,2018-08-19,Industrial,636.633,62.89
923,North,2018-08-19,Commercial,1073.651,53.85
924,North,2018-08-19,Agricultural,555.787,53.63
