ProductionID,PlantID,Region,RecordDate,EnergyGeneratedMWh,DowntimeHours,EfficiencyPct,CO2SavedTons
434,1,Coastal,2019-03-10,943.344,0.0,68.54,471.672
435,1,Coastal,2019-03-11,845.424,0.0,63.14,422.712
436,1,Coastal,2019-03-12,746.982,0.0,64.99,373.491
437,1,Coastal,2019-03-13,792.668,0.0,59.62,396.334
438,1,Coastal,2019-03-14,759.58,0.0,57.44,379.79
439,1,Coastal,2019-03-15,997.402,0.0,64.86,498.701
440,1,Coastal,2019-03-16,1080.569,0.0,72.09,540.284
441,1,Coastal,2019-03-17,888.77,0.0,67.95,444.385
442,1,Coastal,2019-03-18,971.607,0.0,64.88,485.804
443,1,Coastal,2019-03-19,789.124,0.0,64.27,394.562
444,1,Coastal,2019-03-20,826.062,0.0,65.97,413.031
445,1,Coastal,2019-03-21,931.789,0.0,65.88,465.894
446,1,Coastal,2019-03-22,990.501,0.0,66.6,495.25
447,1,Coastal,2019-03-23,709.911,0.0,66.65,354.956
448,1,Coastal,2019-03-24,1114.759,0.0,64.29,557.38
449,1,Coastal,2019-03-25,732.167,0.0,65.88,366.084
450,1,Coastal,2019-03-26,911.014,0.0,70.11,455.507
451,1,Coastal,2019-03-27,803.12,0.0,63.93,401.56
452,1,Coastal,2019-03-28,1061.483,0.0,74.23,530.742
453,1,Coastal,2019-03-29,813.312,0.0,69.7,406.656
454,1,Coastal,2019-03-30,978.502,0.0,69.59,489.251
455,1,Coastal,2019-03-31,905.416,0.0,60.02,452.708
456,1,Coastal,2019-04-01,864.628,0.0,69.57,432.314
457,1,Coastal,2019-04-02,909.853,0.0,65.62,454.926
458,1,Coastal,2019-04-03,812.283,0.0,66.29,406.142
459,1,Coastal,2019-04-04,1075.674,0.0,72.73,537.837
460,1,Coastal,2019-04-05,963.537,0.0,68.33,481.768
461,1,Coastal,2019-04-06,1008.016,0.0,71.31,504.008
462,1,Coastal,2019-04-07,891.423,0.0,68.95,445.712
463,1,Coastal,2019-04-08,1096.006,0.0,71.34,548.003
464,1,Coastal,2019-04-09,941.885,0.0,65.37,470.942
465,1,Coastal,2019-04-10,809.631,0.0,57.46,404.816
466,1,Coastal,2019-04-11,899.101,0.0,65.77,449.55
467,1,Coastal,2019-04-12,912.15,0.0,66.83,456.075
468,1,Coastal,2019-04-13,1038.229,0.0,69.09,519.114
469,1,Coastal,2019-04-14,1210.839,0.0,63.63,605.42
470,1,Coastal,2019-04-15,939.977,0.0,66.83,469.988
471,1,Coastal,2019-04-16,981.616,0.0,74.05,490.808
472,1,Coastal,2019-04-17,917.817,0.0,67.89,458.908
473,1,Coastal,2019-04-18,893.255,0.0,65.42,446.628
474,1,Coastal,2019-04-19,960.638,0.0,64.55,480.319
475,1,Coastal,2019-04-20,1132.446,0.0,72.29,566.223
476,1,Coastal,2019-04-21,933.454,0.0,72.25,466.727
477,1,Coastal,2019-04-22,999.156,0.0,72.07,499.578
478,1,Coastal,2019-04-23,1026.785,0.0,60.31,513.393
479,1,Coastal,2019-04-24,902.819,0.0,61.14,451.41
480,1,Coastal,2019-04-25,373.693,13.5,64.83,186.846
481,1,Coastal,2019-04-26,870.942,0.0,69.17,435.471
482,1,Coastal,2019-04-27,842.959,0.0,67.17,421.48
483,1,Coastal,2019-04-28,812.489,0.0,63.99,406.244
484,1,Coastal,2019-04-29,897.789,0.0,66.39,448.894
485,1,Coastal,2019-04-30,928.575,0.0,73.33,464.288
486,1,Coastal,2019-05-01,852.55,0.0,63.9,426.275
487,1,Coastal,2019-05-02,889.824,0.0,64.53,444.912
488,1,Coastal,2019-05-03,983.291,0.0,66.06,491.646
489,1,Coastal,2019-05-04,795.14,0.0,62.26,397.57
490,1,Coastal,2019-05-05,846.987,0.0,68.8,423.494
491,1,Coastal,2019-05-06,742.144,0.0,67.93,371.072
492,1,Coastal,2019-05-07,1266.44,0.0,70.04,633.22
493,1,Coastal,2019-05-08,846.926,0.0,63.89,423.463
494,1,Coastal,2019-05-09,802.023,0.0,69.07,401.012
495,1,Coastal,2019-05-10,808.301,0.0,69.63,404.15
496,1,Coastal,2019-05-11,792.684,0.0,65.53,396.342
497,1,Coastal,2019-05-12,940.89,0.0,65.98,470.445
498,1,Coastal,2019-05-13,525.538,0.0,64.74,262.769
499,1,Coastal,2019-05-14,923.312,0.0,63.72,461.656
500,1,Coastal,2019-05-15,832.646,0.0,61.72,416.323
501,1,Coastal,2019-05-16,746.833,0.0,62.59,373.416
502,1,Coastal,2019-05-17,685.404,0.0,63.17,342.702
503,1,Coastal,2019-05-18,776.533,0.0,66.53,388.266
504,1,Coastal,2019-05-19,908.517,0.0,70.58,454.258
505,1,Coastal,2019-05-20,824.68,0.0,65.03,412.34
506,1,Coastal,2019-05-21,741.031,0.0,62.18,370.516
507,1,Coastal,2019-05-22,329.021,14.13,65.02,164.51
508,1,Coastal,2019-05-23,986.908,0.0,73.12,493.454
509,1,Coastal,2019-05-24,773.638,0.0,65.31,386.819
510,1,Coastal,2019-05-25,489.483,0.0,58.16,244.742
511,1,Coastal,2019-05-26,847.524,0.0,63.0,423.762
512,1,Coastal,2019-05-27,688.844,0.0,62.48,344.422
513,1,Coastal,2019-05-28,902.979,0.0,63.98,451.49
514,1,Coastal,2019-05-29,881.079,0.0,67.31,440.54
515,1,Coastal,2019-05-30,889.522,0.0,67.87,444.761
516,1,Coastal,2019-05-31,784.147,0.0,60.12,392.074
517,1,Coastal,2019-06-01,562.78,0.0,62.24,281.39
518,1,Coastal,2019-06-02,705.726,0.0,66.41,352.863
519,1,Coastal,2019-06-03,742.161,0.0,57.53,371.08
520,1,Coastal,2019-06-04,950.888,0.0,61.61,475.444
521,1,Coastal,2019-06-05,540.08,0.0,61.52,270.04
522,1,Coastal,2019-06-06,550.923,0.0,58.98,275.462
523,1,Coastal,2019-06-07,737.669,0.0,62.7,368.834
524,1,Coastal,2019-06-08,895.9,0.0,62.98,447.95
525,1,Coastal,2019-06-09,591.59,0.0,61.59,295.795
526,1,Coastal,2019-06-10,524.935,0.0,55.34,262.468
527,1,Coastal,2019-06-11,740.819,0.0,67.08,370.41
528,1,Coastal,2019-06-12,472.43,0.0,58.15,236.215
529,1,Coastal,2019-06-13,676.932,0.0,63.04,338.466
530,1,Coastal,2019-06-14,604.062,0.0,61.16,302.031
531,1,Coastal,2019-06-15,720.694,0.0,61.39,360.347
532,1,Coastal,2019-06-16,448.323,0.0,57.53,224.162
533,1,Coastal,2019-06-17,909.204,0.0,67.07,454.602
534,1,Coastal,2019-06-18,440.676,0.0,51.97,220.338
535,1,Coastal,2019-06-19,460.969,0.0,62.9,230.484
536,1,Coastal,2019-06-20,783.824,0.0,67.17,391.912
537,1,Coastal,2019-06-21,606.966,0.0,62.2,303.483
538,1,Coastal,2019-06-22,509.143,0.0,59.99,254.572
539,1,Coastal,2019-06-23,516.693,0.0,58.6,258.346
540,1,Coastal,2019-06-24,487.646,0.0,58.11,243.823
541,1,Coastal,2019-06-25,662.771,0.0,64.99,331.386
542,1,Coastal,2019-06-26,481.406,0.0,60.05,240.703
543,1,Coastal,2019-06-27,596.076,0.0,61.0,298.038
544,1,Coastal,2019-06-28,266.976,0.0,53.21,133.488
545,1,Coastal,2019-06-29,532.718,0.0,56.95,266.359
546,1,Coastal,2019-06-30,528.973,0.0,58.24,264.486
547,1,Coastal,2019-07-01,448.837,0.0,58.67,224.418
548,1,Coastal,2019-07-02,437.475,0.0,57.08,218.738
549,1,Coastal,2019-07-03,313.427,0.0,54.48,156.714
550,1,Coastal,2019-07-04,523.97,0.0,50.25,261.985
551,1,Coastal,2019-07-05,564.003,0.0,66.27,282.002
552,1,Coastal,2019-07-06,223.064,0.0,53.68,111.532
553,1,Coastal,2019-07-07,317.981,0.0,52.77,158.99
554,1,Coastal,2019-07-08,273.085,0.0,53.34,136.542
555,1,Coastal,2019-07-09,223.663,0.0,54.61,111.832
556,1,Coastal,2019-07-10,305.875,0.0,52.33,152.938
557,1,Coastal,2019-07-11,238.914,0.0,53.76,119.457
558,1,Coastal,2019-07-12,575.394,0.0,62.5,287.697
559,1,Coastal,2019-07-13,233.701,0.0,51.97,116.85
560,1,Coastal,2019-07-14,349.224,0.0,54.79,174.612
561,1,Coastal,2019-07-15,653.549,0.0,65.77,326.774
562,1,Coastal,2019-07-16,433.767,0.0,54.52,216.884
563,1,Coastal,2019-07-17,382.517,0.0,55.31,191.258
564,1,Coastal,2019-07-18,313.285,0.0,54.36,156.642
565,1,Coastal,2019-07-19,554.007,0.0,57.35,277.004
566,1,Coastal,2019-07-20,338.276,0.0,58.11,169.138
567,1,Coastal,2019-07-21,406.774,0.0,59.89,203.387
568,1,Coastal,2019-07-22,252.358,0.0,59.12,126.179
569,1,Coastal,2019-07-23,375.289,0.0,60.58,187.644
570,1,Coastal,2019-07-24,438.263,0.0,52.48,219.132
571,1,Coastal,2019-07-25,229.861,0.0,47.42,114.93
572,1,Coastal,2019-07-26,256.042,0.0,49.94,128.021
573,1,Coastal,2019-07-27,246.46,0.0,53.61,123.23
574,1,Coastal,2019-07-28,357.34,0.0,60.85,178.67
575,1,Coastal,2019-07-29,279.226,0.0,55.88,139.613
576,1,Coastal,2019-07-30,158.978,0.0,45.05,79.489
577,1,Coastal,2019-07-31,316.108,0.0,58.04,158.054
578,1,Coastal,2019-08-01,107.802,0.0,49.55,53.901
579,1,Coastal,2019-08-02,293.005,0.0,55.57,146.502
580,1,Coastal,2019-08-03,513.646,0.0,57.74,256.823
581,1,Coastal,2019-08-04,462.394,0.0,56.67,231.197
582,1,Coastal,2019-08-05,399.014,0.0,61.73,199.507
583,1,Coastal,2019-08-06,147.381,0.0,54.57,73.69
584,1,Coastal,2019-08-07,156.642,0.0,52.49,78.321
585,1,Coastal,2019-08-08,154.116,0.0,52.3,77.058
586,1,Coastal,2019-08-09,95.647,0.0,50.36,47.824
587,1,Coastal,2019-08-10,154.481,0.0,54.55,77.24
588,1,Coastal,2019-08-11,210.499,0.0,58.36,105.25
589,1,Coastal,2019-08-12,364.935,0.0,56.19,182.468
590,1,Coastal,2019-08-13,109.09,0.0,49.47,54.545
591,1,Coastal,2019-08-14,63.678,0.0,51.27,31.839
592,1,Coastal,2019-08-15,172.747,0.0,58.38,86.374
593,1,Coastal,2019-08-16,150.422,0.0,51.03,75.211
594,1,Coastal,2019-08-17,270.627,0.0,55.51,135.314
595,1,Coastal,2019-08-18,220.878,0.0,52.56,110.439
596,1,Coastal,2019-08-19,54.547,0.0,49.75,27.274
597,1,Coastal,2019-08-20,0.0,0.0,49.59,0.0
598,1,Coastal,2019-08-21,79.161,0.0,52.86,39.58
599,1,Coastal,2019-08-22,296.731,0.0,55.78,148.366
600,1,Coastal,2019-08-23,183.398,0.0,49.21,91.699
601,1,Coastal,2019-08-24,209.593,0.0,54.6,104.796
602,1,Coastal,2019-08-25,236.318,0.0,58.57,118.159
603,1,Coastal,2019-08-26,116.04,0.0,53.54,58.02
604,1,Coastal,2019-08-27,315.629,0.0,61.64,157.814
605,1,Coastal,2019-08-28,162.488,0.0,54.28,81.244
606,1,Coastal,2019-08-29,0.0,0.0,43.7,0.0
607,1,Coastal,2019-08-30,182.387,0.0,51.72,91.194
608,1,Coastal,2019-08-31,423.88,0.0,55.88,211.94
609,1,Coastal,2019-09-01,97.52,0.0,48.72,48.76
610,1,Coastal,2019-09-02,0.0,0.0,45.69,0.0
611,1,Coastal,2019-09-03,221.953,0.0,55.94,110.976
612,1,Coastal,2019-09-04,136.976,0.0,55.91,68.488
613,1,Coastal,2019-09-05,359.725,0.0,61.33,179.862
614,1,Coastal,2019-09-06,214.621,0.0,49.6,107.31
615,1,Coastal,2019-09-07,244.634,0.0,55.81,122.317
616,1,Coastal,2019-09-08,173.489,0.0,53.77,86.744
617,1,Coastal,2019-09-09,0.0,0.0,45.76,0.0
618,1,Coastal,2019-09-10,143.012,0.0,52.1,71.506
619,1,Coastal,2019-09-11,179.597,0.0,54.63,89.798
620,1,Coastal,2019-09-12,45.074,0.0,46.32,22.537
621,1,Coastal,2019-09-13,0.0,0.0,48.35,0.0
622,1,Coastal,2019-09-14,156.194,0.0,58.1,78.097
623,1,Coastal,2019-09-15,332.092,0.0,52.78,166.046
624,1,Coastal,2019-09-16,84.213,0.0,50.18,42.106
625,1,Coastal,2019-09-17,83.064,0.0,51.36,41.532
626,1,Coastal,2019-09-18,74.501,0.0,49.84,37.25
627,1,Coastal,2019-09-19,0.0,0.0,54.66,0.0
628,1,Coastal,2019-09-20,392.267,0.0,67.29,196.134
629,1,Coastal,2019-09-21,0.0,0.0,47.07,0.0
630,1,Coastal,2019-09-22,18.148,0.0,51.82,9.074
631,1,Coastal,2019-09-23,65.477,0.0,48.54,32.739
632,1,Coastal,2019-09-24,0.0,0.0,43.93,0.0
633,1,Coastal,2019-09-25,0.0,0.0,49.68,0.0
634,1,Coastal,2019-09-26,0.0,0.0,49.48,0.0
635,1,Coastal,2019-09-27,239.134,0.0,52.16,119.567
636,1,Coastal,2019-09-28,0.0,0.0,49.15,0.0
637,1,Coastal,2019-09-29,253.821,0.0,53.07,126.91
638,1,Coastal,2019-09-30,0.0,0.0,51.25,0.0
639,1,Coastal,2019-10-01,229.608,0.0,54.86,114.804
640,1,Coastal,2019-10-02,0.0,0.0,49.16,0.0
641,1,Coastal,2019-10-03,69.149,0.0,52.33,34.574
642,1,Coastal,2019-10-04,76.705,0.0,50.38,38.352
643,1,Coastal,2019-10-05,52.595,0.0,48.82,26.298
644,1,Coastal,2019-10-06,0.0,0.0,49.95,0.0
645,1,Coastal,2019-10-07,198.173,0.0,54.82,99.086
646,1,Coastal,2019-10-08,145.257,0.0,52.01,72.628
647,1,Coastal,2019-10-09,0.0,0.0,51.12,0.0
648,1,Coastal,2019-10-10,73.739,0.0,51.57,36.87
649,1,Coastal,2019-10-11,366.079,0.0,53.0,183.04
650,1,Coastal,2019-10-12,146.15,0.0,52.92,73.075
651,1,Coastal,2019-10-13,68.135,0.0,49.67,34.068
652,1,Coastal,2019-10-14,295.563,0.0,56.28,147.782
653,1,Coastal,2019-10-15,10.248,0.0,49.66,5.124
654,1,Coastal,2019-10-16,247.037,0.0,52.48,123.518
655,1,Coastal,2019-10-17,118.81,0.0,49.3,59.405
656,1,Coastal,2019-10-18,179.127,0.0,56.59,89.564
657,1,Coastal,2019-10-19,267.863,5.71,52.65,133.932
658,1,Coastal,2019-10-20,99.577,0.0,51.21,49.788
659,1,Coastal,2019-10-21,383.862,0.0,62.6,191.931
660,1,Coastal,2019-10-22,129.819,0.0,53.95,64.909
661,1,Coastal,2019-10-23,270.242,0.0,49.4,135.121
662,1,Coastal,2019-10-24,186.327,0.0,46.38,93.164
663,1,Coastal,2019-10-25,6.278,0.0,50.47,3.139
664,1,Coastal,2019-10-26,289.263,0.0,56.35,144.632
665,1,Coastal,2019-10-27,66.998,0.0,53.14,33.499
666,1,Coastal,2019-10-28,9.73,0.0,54.38,4.865
667,1,Coastal,2019-10-29,159.8,0.0,47.88,79.9
668,1,Coastal,2019-10-30,186.359,0.0,55.23,93.18
669,1,Coastal,2019-10-31,110.547,0.0,55.39,55.274
670,1,Coastal,2019-11-01,56.088,0.0,50.02,28.044
671,1,Coastal,2019-11-02,118.931,0.0,50.82,59.466
672,1,Coastal,2019-11-03,308.929,0.0,53.01,154.464
673,1,Coastal,2019-11-04,0.0,0.0,53.21,0.0
674,1,Coastal,2019-11-05,0.0,0.0,49.15,0.0
675,1,Coastal,2019-11-06,254.802,5.36,57.54,127.401
676,1,Coastal,2019-11-07,0.0,0.0,50.58,0.0
677,1,Coastal,2019-11-08,57.139,0.0,52.05,28.57
678,1,Coastal,2019-11-09,100.299,0.0,50.03,50.15
679,1,Coastal,2019-11-10,53.675,0.0,45.0,26.838
680,1,Coastal,2019-11-11,354.765,0.0,54.0,177.382
681,1,Coastal,2019-11-12,248.709,0.0,60.98,124.354
682,1,Coastal,2019-11-13,126.918,0.0,54.81,63.459
683,1,Coastal,2019-11-14,250.519,0.0,58.08,125.26
684,1,Coastal,2019-11-15,158.178,0.0,53.46,79.089
685,1,Coastal,2019-11-16,246.887,0.0,54.97,123.444
686,1,Coastal,2019-11-17,187.583,0.0,52.24,93.792
687,1,Coastal,2019-11-18,129.219,0.0,52.67,64.61
688,1,Coastal,2019-11-19,353.248,0.0,54.25,176.624
689,1,Coastal,2019-11-20,354.336,0.0,57.77,177.168
690,1,Coastal,2019-11-21,205.764,0.0,53.83,102.882
691,1,Coastal,2019-11-22,191.803,0.0,59.61,95.902
692,1,Coastal,2019-11-23,261.377,0.0,57.35,130.688
693,1,Coastal,2019-11-24,500.115,0.0,63.72,250.058
694,1,Coastal,2019-11-25,224.4,0.0,58.54,112.2
695,1,Coastal,2019-11-26,446.357,0.0,57.68,223.178
696,1,Coastal,2019-11-27,349.385,0.0,56.27,174.692
697,1,Coastal,2019-11-28,97.557,0.0,50.63,48.778
698,1,Coastal,2019-11-29,261.956,0.0,51.95,130.978
699,1,Coastal,2019-11-30,340.788,0.0,58.93,170.394
700,1,Coastal,2019-12-01,315.795,0.0,57.43,157.898
701,1,Coastal,2019-12-02,144.008,0.0,53.06,72.004
702,1,Coastal,2019-12-03,783.716,0.0,66.68,391.858
703,1,Coastal,2019-12-04,204.701,0.0,57.47,102.35
704,1,Coastal,2019-12-05,449.281,0.0,57.71,224.64
705,1,Coastal,2019-12-06,549.885,0.0,56.26,274.942
706,1,Coastal,2019-12-07,172.771,0.0,59.18,86.386
707,1,Coastal,2019-12-08,306.694,0.0,54.01,153.347
708,1,Coastal,2019-12-09,492.09,0.0,59.36,246.045
709,1,Coastal,2019-12-10,0.0,0.0,51.86,0.0
710,1,Coastal,2019-12-11,313.531,0.0,60.11,156.766
711,1,Coastal,2019-12-12,149.098,0.0,50.95,74.549
712,1,Coastal,2019-12-13,529.354,0.0,58.39,264.677
713,1,Coastal,2019-12-14,208.522,0.0,57.17,104.261
714,1,Coastal,2019-12-15,750.878,0.0,60.48,375.439
715,1,Coastal,2019-12-16,555.071,0.0,52.11,277.536
716,1,Coastal,2019-12-17,485.561,0.0,60.09,242.78
717,1,Coastal,2019-12-18,412.922,0.0,55.61,206.461
718,1,Coastal,2019-12-19,428.599,0.0,62.47,214.3
719,1,Coastal,2019-12-20,375.244,0.0,59.59,187.622
720,1,Coastal,2019-12-21,352.595,0.0,56.26,176.298
721,1,Coastal,2019-12-22,646.743,0.0,63.08,323.372
722,1,Coastal,2019-12-23,543.981,0.0,58.15,271.99
723,1,Coastal,2019-12-24,450.127,0.0,60.18,225.064
724,1,Coastal,2019-12-25,407.326,0.0,53.67,203.663
725,1,Coastal,2019-12-26,352.485,0.0,58.68,176.242
726,1,Coastal,2019-12-27,244.76,0.0,54.53,122.38
727,1,Coastal,2019-12-28,326.557,0.0,57.52,163.278
728,1,Coastal,2019-12-29,791.327,0.0,63.7,395.664
729,1,Coastal,2019-12-30,266.298,0.0,54.13,133.149
730,1,Coastal,2019-12-31,529.054,0.0,54.82,264.527
731,1,Coastal,2020-01-01,503.347,0.0,63.31,251.674
732,1,Coastal,2020-01-02,389.046,0.0,66.29,194.523
733,1,Coastal,2020-01-03,582.972,0.0,60.13,291.486
734,1,Coastal,2020-01-04,430.217,0.0,60.69,215.108
735,1,Coastal,2020-01-05,598.113,0.0,63.88,299.056
736,1,Coastal,2020-01-06,557.913,0.0,59.95,278.956
737,1,Coastal,2020-01-07,594.605,0.0,60.77,297.302
738,1,Coastal,2020-01-08,570.115,0.0,63.31,285.058
739,1,Coastal,2020-01-09,593.54,0.0,54.93,296.77
740,1,Coastal,2020-01-10,522.763,0.0,56.19,261.382
741,1,Coastal,2020-01-11,644.714,0.0,58.28,322.357
742,1,Coastal,2020-01-12,407.11,0.0,55.61,203.555
743,1,Coastal,2020-01-13,488.522,0.0,64.31,244.261
744,1,Coastal,2020-01-14,619.15,0.0,62.31,309.575
745,1,Coastal,2020-01-15,817.605,0.0,60.23,408.802
746,1,Coastal,2020-01-16,642.137,0.0,63.08,321.068
747,1,Coastal,2020-01-17,809.034,0.0,64.78,404.517
748,1,Coastal,2020-01-18,812.015,0.0,63.39,406.008
749,1,Coastal,2020-01-19,454.293,0.0,61.13,227.146
750,1,Coastal,2020-01-20,483.618,0.0,56.26,241.809
751,1,Coastal,2020-01-21,480.754,0.0,58.14,240.377
752,1,Coastal,2020-01-22,706.124,0.0,61.57,353.062
753,1,Coastal,2020-01-23,765.783,0.0,65.3,382.892
754,1,Coastal,2020-01-24,601.914,0.0,59.09,300.957
755,1,Coastal,2020-01-25,786.017,0.0,60.08,393.008
756,1,Coastal,2020-01-26,629.422,0.0,63.01,314.711
757,1,Coastal,2020-01-27,957.938,0.0,66.01,478.969
758,1,Coastal,2020-01-28,799.437,0.0,62.07,399.718
759,1,Coastal,2020-01-29,602.345,0.0,53.65,301.172
760,1,Coastal,2020-01-30,740.362,0.0,59.54,370.181
761,1,Coastal,2020-01-31,660.235,0.0,61.49,330.118
762,1,Coastal,2020-02-01,860.743,0.0,65.86,430.372
763,1,Coastal,2020-02-02,617.966,0.0,64.49,308.983
764,1,Coastal,2020-02-03,782.276,0.0,67.49,391.138
765,1,Coastal,2020-02-04,740.593,0.0,59.67,370.296
766,1,Coastal,2020-02-05,535.288,0.0,56.12,267.644
767,1,Coastal,2020-02-06,686.748,0.0,66.12,343.374
768,1,Coastal,2020-02-07,384.158,0.0,61.22,192.079
769,1,Coastal,2020-02-08,832.866,0.0,67.64,416.433
770,1,Coastal,2020-02-09,747.509,0.0,67.56,373.754
771,1,Coastal,2020-02-10,770.499,0.0,63.2,385.25
772,1,Coastal,2020-02-11,722.82,0.0,59.11,361.41
773,1,Coastal,2020-02-12,746.534,0.0,65.66,373.267
774,1,Coastal,2020-02-13,786.966,0.0,60.92,393.483
775,1,Coastal,2020-02-14,718.165,0.0,63.54,359.082
776,1,Coastal,2020-02-15,462.296,0.0,63.24,231.148
777,1,Coastal,2020-02-16,681.804,0.0,63.18,340.902
778,1,Coastal,2020-02-17,729.862,0.0,63.91,364.931
779,1,Coastal,2020-02-18,848.736,0.0,67.15,424.368
780,1,Coastal,2020-02-19,653.132,0.0,64.95,326.566
781,1,Coastal,2020-02-20,969.648,0.0,66.42,484.824
782,1,Coastal,2020-02-21,664.311,0.0,56.58,332.156
783,1,Coastal,2020-02-22,689.321,0.0,61.45,344.66
784,1,Coastal,2020-02-23,437.432,10.13,65.3,218.716
785,1,Coastal,2020-02-24,1049.137,0.0,71.78,524.568
786,1,Coastal,2020-02-25,1131.342,0.0,71.67,565.671
787,1,Coastal,2020-02-26,745.323,0.0,63.34,372.662
788,1,Coastal,2020-02-27,978.864,0.0,68.87,489.432
789,1,Coastal,2020-02-28,939.248,0.0,65.99,469.624
790,1,Coastal,2020-02-29,837.315,0.0,66.17,418.658
791,1,Coastal,2020-03-01,723.269,0.0,66.84,361.634
792,1,Coastal,2020-03-02,865.225,0.0,66.65,432.612
793,1,Coastal,2020-03-03,539.974,0.0,57.3,269.987
794,1,Coastal,2020-03-04,611.419,0.0,62.69,305.71
795,1,Coastal,2020-03-05,829.868,0.0,61.26,414.934
796,1,Coastal,2020-03-06,782.251,0.0,65.89,391.126
797,1,Coastal,2020-03-07,831.028,0.0,69.01,415.514
798,1,Coastal,2020-03-08,694.812,0.0,66.48,347.406
799,1,Coastal,2020-03-09,706.316,0.0,59.03,353.158
800,1,Coastal,2020-03-10,772.158,0.0,66.33,386.079
801,1,Coastal,2020-03-11,937.357,0.0,62.64,468.678
802,1,Coastal,2020-03-12,910.927,0.0,67.05,455.464
803,1,Coastal,2020-03-13,916.539,0.0,65.46,458.27
804,1,Coastal,2020-03-14,804.819,0.0,61.64,402.41
805,1,Coastal,2020-03-15,1069.418,0.0,70.13,534.709
806,1,Coastal,2020-03-16,914.466,0.0,63.33,457.233
807,1,Coastal,2020-03-17,996.921,0.0,70.47,498.46
808,1,Coastal,2020-03-18,821.097,0.0,68.19,410.548
809,1,Coastal,2020-03-19,770.366,0.0,68.21,385.183
810,1,Coastal,2020-03-20,1016.308,0.0,73.77,508.154
811,1,Coastal,2020-03-21,1241.746,0.0,73.7,620.873
812,1,Coastal,2020-03-22,865.301,0.0,66.09,432.65
813,1,Coastal,2020-03-23,995.29,0.0,68.41,497.645
814,1,Coastal,2020-03-24,849.0,0.0,66.74,424.5
815,1,Coastal,2020-03-25,1064.74,0.0,75.32,532.37
816,1,Coastal,2020-03-26,751.887,0.0,61.46,375.944
817,1,Coastal,2020-03-27,871.624,0.0,64.09,435.812
818,1,Coastal,2020-03-28,866.41,0.0,69.16,433.205
819,1,Coastal,2020-03-29,807.22,0.0,63.48,403.61
820,1,Coastal,2020-03-30,940.591,0.0,69.6,470.296
821,1,Coastal,2020-03-31,827.306,0.0,65.1,413.653
822,1,Coastal,2020-04-01,814.351,0.0,68.41,407.176
823,1,Coastal,2020-04-02,1134.031,0.0,70.8,567.016
824,1,Coastal,2020-04-03,1072.085,0.0,72.28,536.042
825,1,Coastal,2020-04-04,949.441,0.0,65.3,474.72
826,1,Coastal,2020-04-05,835.081,0.0,69.46,417.54
827,1,Coastal,2020-04-06,809.469,0.0,59.81,404.734
828,1,Coastal,2020-04-07,826.971,0.0,68.14,413.486
829,1,Coastal,2020-04-08,775.04,0.0,59.99,387.52
830,1,Coastal,2020-04-09,882.1,0.0,65.16,441.05
831,1,Coastal,2020-04-10,833.656,0.0,62.77,416.828
832,1,Coastal,2020-04-11,765.655,0.0,58.79,382.828
833,1,Coastal,2020-04-12,1010.292,0.0,62.94,505.146
834,1,Coastal,2020-04-13,747.031,0.0,55.45,373.516
835,1,Coastal,2020-04-14,1042.642,0.0,67.74,521.321
836,1,Coastal,2020-04-15,1170.056,0.0,70.97,585.028
837,1,Coastal,2020-04-16,1094.725,0.0,69.8,547.362
838,1,Coastal,2020-04-17,1113.077,0.0,72.19,556.538
839,1,Coastal,2020-04-18,707.542,0.0,59.7,353.771
840,1,Coastal,2020-04-19,838.428,0.0,65.3,419.214
841,1,Coastal,2020-04-20,876.291,0.0,70.79,438.146
842,1,Coastal,2020-04-21,927.605,0.0,69.63,463.802
843,1,Coastal,2020-04-22,810.248,0.0,67.29,405.124
844,1,Coastal,2020-04-23,777.884,0.0,59.45,388.942
845,1,Coastal,2020-04-24,776.234,0.0,64.23,388.117
846,1,Coastal,2020-04-25,983.02,0.0,63.68,491.51
847,1,Coastal,2020-04-26,809.167,0.0,63.24,404.584
848,1,Coastal,2020-04-27,1041.493,0.0,65.87,520.746
849,1,Coastal,2020-04-28,910.775,0.0,69.26,455.388
850,1,Coastal,2020-04-29,1004.268,0.0,72.7,502.134
851,1,Coastal,2020-04-30,722.521,0.0,63.47,361.26
852,1,Coastal,2020-05-01,1070.754,0.0,69.76,535.377
853,1,Coastal,2020-05-02,740.431,0.0,65.42,370.216
854,1,Coastal,2020-05-03,780.917,0.0,64.93,390.458
855,1,Coastal,2020-05-04,735.446,0.0,65.22,367.723
856,1,Coastal,2020-05-05,762.299,0.0,65.47,381.15
857,1,Coastal,2020-05-06,1116.376,0.0,72.54,558.188
858,1,Coastal,2020-05-07,844.526,0.0,70.03,422.263
859,1,Coastal,2020-05-08,590.634,0.0,55.31,295.317
860,1,Coastal,2020-05-09,871.042,0.0,65.68,435.521
861,1,Coastal,2020-05-10,640.896,0.0,60.98,320.448
862,1,Coastal,2020-05-11,810.313,0.0,66.05,405.156
863,1,Coastal,2020-05-12,921.674,0.0,63.95,460.837
864,1,Coastal,2020-05-13,995.36,0.0,70.31,497.68
865,1,Coastal,2020-05-14,799.347,0.0,64.66,399.674
866,1,Coastal,2020-05-15,688.811,0.0,61.2,344.406
867,1,Coastal,2020-05-16,1250.56,0.0,72.15,625.28
