SnapshotID,Region,SnapshotDate,AvgTemperature,SolarRadiation,WindSpeed,RainfallMM
515,North,2019-05-30,26.5,705.9,2.99,0.55
516,North,2019-05-31,22.43,644.46,3.08,0.0
517,North,2019-06-01,25.6,696.76,5.78,0.89
518,North,2019-06-02,27.27,589.33,4.19,0.7
519,North,2019-06-03,19.29,709.79,6.3,0.41
520,North,2019-06-04,22.49,768.73,3.21,0.02
521,North,2019-06-05,25.08,717.8,4.12,0.23
522,North,2019-06-06,23.37,569.13,2.81,0.23
523,North,2019-06-07,24.36,651.72,4.19,0.22
524,North,2019-06-08,22.25,514.63,1.94,0.57
525,North,2019-06-09,23.47,659.1,3.42,0.35
526,North,2019-06-10,22.83,644.56,1.98,0.01
527,North,2019-06-11,25.32,454.1,5.16,0.13
528,North,2019-06-12,23.33,505.88,5.19,0.1
529,North,2019-06-13,23.33,571.28,1.51,0.07
530,North,2019-06-14,21.67,564.95,6.09,0.12
531,North,2019-06-15,21.35,487.31,7.83,0.48
532,North,2019-06-16,21.3,610.22,4.14,0.11
533,North,2019-06-17,22.78,594.22,3.1,0.78
534,North,2019-06-18,20.99,553.55,8.29,0.02
535,North,2019-06-19,22.24,503.59,2.07,0.51
536,North,2019-06-20,25.64,642.9,4.07,0.13
537,North,2019-06-21,23.06,686.36,4.3,0.2
538,North,2019-06-22,20.5,510.16,6.04,0.35
539,North,2019-06-23,23.38,494.77,4.56,0.09
540,North,2019-06-24,20.0,577.92,3.27,0.11
541,North,2019-06-25,16.56,504.86,2.59,0.11
542,North,2019-06-26,18.45,517.21,3.5,0.09
543,North,2019-06-27,16.56,582.39,2.5,0.52
544,North,2019-06-28,19.42,365.32,4.08,0.35
545,North,2019-06-29,19.99,618.37,3.16,0.02
546,North,2019-06-30,23.14,513.56,1.76,0.02
547,North,2019-07-01,20.26,469.66,5.88,0.11
548,North,2019-07-02,19.0,490.28,3.25,0.02
549,North,2019-07-03,20.92,489.25,2.1,0.19
550,North,2019-07-04,14.67,348.6,3.75,0.03
551,North,2019-07-05,19.39,601.53,4.11,0.15
552,North,2019-07-06,20.29,480.09,1.39,0.01
553,North,2019-07-07,15.62,507.08,4.51,0.08
554,North,2019-07-08,20.69,542.63,2.44,0.23
555,North,2019-07-09,18.91,379.68,6.58,0.13
556,North,2019-07-10,17.24,494.14,4.81,0.77
557,North,2019-07-11,19.16,429.75,3.43,0.41
558,North,2019-07-12,22.27,513.81,2.91,0.09
559,North,2019-07-13,17.92,270.82,3.88,0.01
560,North,2019-07-14,17.89,428.02,4.97,0.37
561,North,2019-07-15,16.3,382.68,4.02,0.48
562,North,2019-07-16,15.35,460.47,3.74,0.34
563,North,2019-07-17,18.55,458.5,4.16,0.03
564,North,2019-07-18,15.01,359.32,3.17,1.23
565,North,2019-07-19,16.7,354.01,3.58,0.06
566,North,2019-07-20,15.44,397.21,0.97,0.26
567,North,2019-07-21,17.19,329.45,5.57,0.48
568,North,2019-07-22,16.74,463.68,4.57,0.05
569,North,2019-07-23,17.98,361.95,2.98,0.48
570,North,2019-07-24,14.73,154.13,7.0,0.07
571,North,2019-07-25,15.05,351.94,4.29,0.75
572,North,2019-07-26,13.47,294.11,2.62,0.07
573,North,2019-07-27,14.39,242.0,5.47,0.61
574,North,2019-07-28,15.87,268.85,4.8,0.01
575,North,2019-07-29,16.48,371.98,4.81,0.25
576,North,2019-07-30,12.97,464.94,3.6,0.15
577,North,2019-07-31,16.4,379.17,4.93,0.65
578,North,2019-08-01,17.22,301.11,3.88,0.05
579,North,2019-08-02,15.19,381.65,5.12,0.24
580,North,2019-08-03,17.97,304.05,1.45,0.04
581,North,2019-08-04,12.52,280.86,3.67,0.16
582,North,2019-08-05,11.44,239.77,6.93,0.06
583,North,2019-08-06,10.23,187.72,3.21,0.62
584,North,2019-08-07,16.64,292.47,3.48,0.01
585,North,2019-08-08,14.82,332.16,3.73,0.04
586,North,2019-08-09,13.26,307.68,2.6,0.06
587,North,2019-08-10,13.8,278.09,1.13,0.11
588,North,2019-08-11,10.85,231.72,4.12,0.05
589,North,2019-08-12,17.86,352.11,4.69,0.68
590,North,2019-08-13,13.1,194.21,4.43,0.41
591,North,2019-08-14,12.94,357.85,4.32,0.25
592,North,2019-08-15,14.04,211.84,4.62,0.17
593,North,2019-08-16,13.43,228.13,6.12,0.02
594,North,2019-08-17,12.8,167.35,4.32,0.24
595,North,2019-08-18,10.65,241.02,3.77,0.04
596,North,2019-08-19,13.05,355.66,4.24,0.31
597,North,2019-08-20,15.76,315.45,5.55,0.06
598,North,2019-08-21,14.58,349.11,6.83,0.11
599,North,2019-08-22,14.96,309.31,3.79,0.09
600,North,2019-08-23,10.65,176.01,4.91,0.39
601,North,2019-08-24,9.58,234.68,5.3,0.03
602,North,2019-08-25,11.21,195.64,3.33,0.17
603,North,2019-08-26,11.47,361.48,4.88,0.15
604,North,2019-08-27,13.45,156.35,2.68,0.24
605,North,2019-08-28,7.78,320.72,2.25,0.47
606,North,2019-08-29,14.13,317.86,5.48,0.57
607,North,2019-08-30,10.66,390.07,4.38,0.13
608,North,2019-08-31,10.04,208.28,5.29,0.52
609,North,2019-09-01,8.78,295.47,4.99,0.15
610,North,2019-09-02,7.41,418.53,3.59,0.13
611,North,2019-09-03,12.29,184.17,5.01,0.17
612,North,2019-09-04,10.71,108.44,3.26,0.23
613,North,2019-09-05,7.91,78.59,7.23,0.02
614,North,2019-09-06,7.83,283.84,3.14,0.34
615,North,2019-09-07,9.68,74.07,4.91,0.11
616,North,2019-09-08,13.62,192.93,3.67,0.02
617,North,2019-09-09,9.7,255.77,6.12,0.31
618,North,2019-09-10,7.15,233.75,4.8,0.09
619,North,2019-09-11,9.6,251.21,4.56,0.02
620,North,2019-09-12,9.49,233.27,6.65,0.2
621,North,2019-09-13,4.59,316.2,5.44,0.42
622,North,2019-09-14,9.83,136.2,6.21,2.19
623,North,2019-09-15,9.43,156.8,3.99,0.63
624,North,2019-09-16,11.24,147.81,3.39,0.4
625,North,2019-09-17,13.5,274.78,5.69,0.0
626,North,2019-09-18,12.02,279.23,5.09,0.1
627,North,2019-09-19,9.19,242.21,6.54,0.34
628,North,2019-09-20,7.48,299.8,5.51,0.09
629,North,2019-09-21,14.81,109.97,5.97,0.18
630,North,2019-09-22,9.76,336.77,3.26,0.19
631,North,2019-09-23,9.64,324.52,8.57,0.09
632,North,2019-09-24,9.54,260.87,5.52,0.47
633,North,2019-09-25,9.97,344.01,6.85,0.14
634,North,2019-09-26,9.27,68.47,4.58,0.13
635,North,2019-09-27,8.4,158.67,6.33,1.2
636,North,2019-09-28,8.44,141.51,3.95,0.14
637,North,2019-09-29,9.46,257.85,6.62,0.04
638,North,2019-09-30,8.44,116.01,5.44,0.14
639,North,2019-10-01,8.1,260.6,6.05,0.34
640,North,2019-10-02,9.74,309.71,7.09,0.3
641,North,2019-10-03,9.02,255.84,4.23,1.55
642,North,2019-10-04,12.55,223.17,5.09,0.25
643,North,2019-10-05,4.25,121.77,6.83,0.06
644,North,2019-10-06,11.75,133.48,9.33,0.4
645,North,2019-10-07,12.07,301.7,6.01,0.45
646,North,2019-10-08,5.46,264.68,7.14,0.22
647,North,2019-10-09,8.94,199.9,6.12,0.03
648,North,2019-10-10,8.91,170.36,9.23,0.74
649,North,2019-10-11,6.86,42.59,3.73,0.41
650,North,2019-10-12,8.16,119.94,6.53,0.45
651,North,2019-10-13,7.52,359.56,3.98,0.43
652,North,2019-10-14,13.29,105.33,2.69,0.16
653,North,2019-10-15,11.69,224.14,6.93,1.04
654,North,2019-10-16,12.41,290.87,6.73,0.16
655,North,2019-10-17,11.36,111.27,6.12,0.01
656,North,2019-10-18,7.7,227.91,6.43,0.27
657,North,2019-10-19,8.96,289.72,11.27,0.14
658,North,2019-10-20,11.05,217.32,6.26,0.21
659,North,2019-10-21,7.68,447.52,7.45,0.14
660,North,2019-10-22,11.61,86.36,5.74,0.14
661,North,2019-10-23,9.77,306.44,7.19,0.04
662,North,2019-10-24,9.56,209.88,6.42,0.07
663,North,2019-10-25,11.8,287.52,6.2,0.03
664,North,2019-10-26,11.34,263.2,9.57,0.22
665,North,2019-10-27,9.81,171.46,8.64,3.61
666,North,2019-10-28,12.92,250.73,7.11,0.03
667,North,2019-10-29,8.52,86.15,3.48,0.06
668,North,2019-10-30,12.0,285.49,6.42,0.89
669,North,2019-10-31,12.04,263.62,11.05,0.19
670,North,2019-11-01,10.32,293.46,6.68,0.03
671,North,2019-11-02,11.68,329.7,8.71,0.32
672,North,2019-11-03,8.62,277.22,9.25,0.31
673,North,2019-11-04,13.06,262.5,7.44,0.05
674,North,2019-11-05,10.94,183.07,5.88,0.07
675,North,2019-11-06,10.36,199.56,3.52,0.56
676,North,2019-11-07,13.61,354.53,8.22,0.35
677,North,2019-11-08,10.21,377.62,6.0,0.24
678,North,2019-11-09,8.9,246.86,7.52,0.02
679,North,2019-11-10,8.72,272.86,5.4,0.11
680,North,2019-11-11,13.15,200.14,6.91,0.82
681,North,2019-11-12,9.49,369.73,7.38,0.21
682,North,2019-11-13,15.68,332.61,7.76,0.12
683,North,2019-11-14,8.12,438.2,5.71,0.18
684,North,2019-11-15,15.8,216.24,9.2,0.08
685,North,2019-11-16,12.95,259.92,6.53,0.3
686,North,2019-11-17,12.46,312.4,4.94,1.84
687,North,2019-11-18,11.69,349.39,7.31,0.08
688,North,2019-11-19,13.71,284.26,7.55,0.36
689,North,2019-11-20,12.96,235.57,7.76,0.02
690,North,2019-11-21,15.38,379.88,9.59,0.36
691,North,2019-11-22,13.53,371.08,7.21,0.17
692,North,2019-11-23,13.74,244.16,7.41,0.02
693,North,2019-11-24,12.85,430.02,5.95,1.03
694,North,2019-11-25,13.6,419.38,8.86,0.13
695,North,2019-11-26,14.47,340.73,7.92,0.48
696,North,2019-11-27,10.58,340.64,7.04,0.45
697,North,2019-11-28,11.45,382.92,4.83,0.07
698,North,2019-11-29,15.78,274.04,9.87,0.14
699,North,2019-11-30,14.78,349.8,5.88,0.12
700,North,2019-12-01,14.22,179.68,6.85,0.08
701,North,2019-12-02,14.77,426.5,8.29,0.24
702,North,2019-12-03,15.58,236.02,5.98,0.29
703,North,2019-12-04,13.96,485.8,5.55,1.92
704,North,2019-12-05,13.64,343.76,4.62,0.72
705,North,2019-12-06,15.74,357.91,8.9,0.31
706,North,2019-12-07,13.55,329.33,7.01,0.25
707,North,2019-12-08,16.48,361.26,12.24,0.1
708,North,2019-12-09,12.42,502.57,6.37,1.13
709,North,2019-12-10,18.05,194.87,6.49,0.13
710,North,2019-12-11,17.09,500.9,7.03,1.02
711,North,2019-12-12,16.82,430.66,8.26,0.26
712,North,2019-12-13,18.44,311.96,7.2,0.61
713,North,2019-12-14,19.97,327.43,8.83,0.36
714,North,2019-12-15,18.83,552.52,6.46,0.47
715,North,2019-12-16,13.29,347.75,5.86,0.34
716,North,2019-12-17,14.58,336.13,5.24,0.12
717,North,2019-12-18,16.06,524.41,4.61,0.06
718,North,2019-12-19,17.53,465.55,7.18,0.09
719,North,2019-12-20,18.68,368.5,7.51,0.0
720,North,2019-12-21,16.36,465.94,7.02,0.15
721,North,2019-12-22,18.35,371.65,9.84,0.14
722,North,2019-12-23,16.64,546.88,9.82,0.15
723,North,2019-12-24,17.1,548.85,7.48,0.73
724,North,2019-12-25,15.68,511.63,5.3,0.48
725,North,2019-12-26,16.82,503.14,7.14,0.04
726,North,2019-12-27,16.13,620.25,7.1,0.09
727,North,2019-12-28,17.06,484.49,7.01,0.11
728,North,2019-12-29,21.29,395.12,6.95,0.09
729,North,2019-12-30,17.45,530.79,7.02,1.6
730,North,2019-12-31,24.79,666.88,7.42,0.74
731,North,2020-01-01,20.68,423.98,7.05,0.17
732,North,2020-01-02,20.24,481.41,8.31,0.38
733,North,2020-01-03,18.32,548.8,8.54,0.33
734,North,2020-01-04,21.61,516.33,6.63,0.03
735,North,2020-01-05,19.23,447.21,9.9,0.25
736,North,2020-01-06,20.8,620.68,6.52,0.11
737,North,2020-01-07,25.85,721.67,5.56,0.35
738,North,2020-01-08,20.7,556.87,8.55,0.05
739,North,2020-01-09,23.37,473.97,6.75,0.13
740,North,2020-01-10,19.83,427.47,8.45,0.09
741,North,2020-01-11,21.34,577.11,4.36,0.06
742,North,2020-01-12,25.12,649.84,10.05,0.24
743,North,2020-01-13,20.49,604.59,8.96,0.29
744,North,2020-01-14,25.54,571.41,5.69,0.06
745,North,2020-01-15,23.49,529.46,5.72,0.01
746,North,2020-01-16,21.12,494.21,10.43,0.38
747,North,2020-01-17,23.67,653.32,6.81,0.0
748,North,2020-01-18,24.52,664.58,6.65,0.55
749,North,2020-01-19,23.98,472.72,4.49,0.2
750,North,2020-01-20,19.76,728.44,7.36,0.08
751,North,2020-01-21,21.61,652.03,7.53,0.06
752,North,2020-01-22,22.73,722.88,8.93,0.0
753,North,2020-01-23,23.23,508.33,5.75,0.05
754,North,2020-01-24,24.78,511.18,5.55,0.03
755,North,2020-01-25,24.05,613.24,8.49,0.19
756,North,2020-01-26,21.18,670.06,9.31,0.04
757,North,2020-01-27,24.77,778.18,5.43,0.15
758,North,2020-01-28,25.38,695.55,9.39,0.89
759,North,2020-01-29,25.43,624.21,7.81,0.07
760,North,2020-01-30,26.62,566.02,9.38,0.01
761,North,2020-01-31,26.28,751.0,7.62,0.04
762,North,2020-02-01,25.68,579.85,3.92,0.01
763,North,2020-02-02,24.76,791.68,7.46,0.27
764,North,2020-02-03,21.73,642.98,9.26,0.08
765,North,2020-02-04,26.05,797.26,6.31,0.32
766,North,2020-02-05,25.75,728.55,7.05,0.11
767,North,2020-02-06,26.01,667.46,7.34,0.12
768,North,2020-02-07,23.06,640.99,3.24,0.14
769,North,2020-02-08,23.58,659.34,10.07,0.25
770,North,2020-02-09,27.98,724.9,6.19,0.06
771,North,2020-02-10,25.93,700.76,8.28,0.03
772,North,2020-02-11,27.5,650.99,7.37,0.16
773,North,2020-02-12,26.33,689.08,9.36,0.08
774,North,2020-02-13,26.45,712.4,8.06,0.12
775,North,2020-02-14,28.4,539.54,7.08,0.21
776,North,2020-02-15,25.61,750.15,6.06,0.14
777,North,2020-02-16,26.95,638.72,8.58,0.19
778,North,2020-02-17,25.95,628.36,4.55,0.16
779,North,2020-02-18,26.12,589.1,8.3,0.27
780,North,2020-02-19,26.49,583.98,5.66,0.24
781,North,2020-02-20,27.66,622.39,9.16,0.15
782,North,2020-02-21,26.37,677.37,7.49,0.23
783,North,2020-02-22,29.95,893.54,8.19,0.41
784,North,2020-02-23,25.75,698.34,7.32,0.11
785,North,2020-02-24,27.27,757.68,4.54,0.11
786,North,2020-02-25,26.86,778.48,5.85,0.29
787,North,2020-02-26,30.73,759.84,8.12,0.17
788,North,2020-02-27,28.32,745.99,7.33,0.01
789,North,2020-02-28,30.09,659.32,8.83,2.23
790,North,2020-02-29,25.14,873.7,7.63,0.01
791,North,2020-03-01,28.73,904.81,5.54,0.28
792,North,2020-03-02,30.06,628.15,5.77,0.28
793,North,2020-03-03,28.53,683.3,7.09,0.61
794,North,2020-03-04,30.57,745.21,3.43,0.01
795,North,2020-03-05,27.49,692.73,9.38,0.18
796,North,2020-03-06,31.41,812.58,7.5,0.11
797,North,2020-03-07,33.26,715.98,8.65,0.08
798,North,2020-03-08,28.01,949.5,4.41,0.02
799,North,2020-03-09,27.91,873.51,8.61,0.17
800,North,2020-03-10,31.77,797.16,10.06,0.13
801,North,2020-03-11,32.08,864.12,4.7,0.11
802,North,2020-03-12,27.93,872.15,7.81,0.19
803,North,2020-03-13,28.19,740.2,6.62,0.27
804,North,2020-03-14,28.52,721.57,4.27,0.29
805,North,2020-03-15,26.45,794.59,7.29,0.47
806,North,2020-03-16,27.34,858.65,7.77,0.11
807,North,2020-03-17,27.22,802.14,5.58,0.61
808,North,2020-03-18,27.73,666.07,8.2,0.4
809,North,2020-03-19,29.23,729.13,3.92,0.07
810,North,2020-03-20,29.81,788.47,4.14,0.03
811,North,2020-03-21,32.47,789.29,6.56,0.11
812,North,2020-03-22,27.4,954.01,6.36,0.1
813,North,2020-03-23,31.39,686.1,5.21,0.17
814,North,2020-03-24,29.02,838.11,7.46,0.18
815,North,2020-03-25,29.37,917.39,7.01,0.28
816,North,2020-03-26,30.83,980.49,7.47,0.71
817,North,2020-03-27,27.25,766.85,5.96,0.02
818,North,2020-03-28,30.27,838.84,7.02,0.39
819,North,2020-03-29,29.85,845.36,5.41,0.07
820,North,2020-03-30,30.51,815.57,9.12,0.71
821,North,2020-03-31,30.1,792.09,4.79,0.03
822,North,2020-04-01,34.43,834.85,9.13,0.64
823,North,2020-04-02,28.24,597.28,5.99,0.02
824,North,2020-04-03,28.45,854.23,3.84,0.05
825,North,2020-04-04,28.26,809.47,7.92,0.05
826,North,2020-04-05,28.38,781.2,6.03,1.22
827,North,2020-04-06,28.2,962.28,7.08,0.38
828,North,2020-04-07,31.83,743.98,7.6,0.11
829,North,2020-04-08,32.28,765.09,6.24,2.64
830,North,2020-04-09,28.27,955.93,4.81,0.18
831,North,2020-04-10,27.72,729.22,7.13,0.2
832,North,2020-04-11,30.3,750.87,5.63,0.37
833,North,2020-04-12,28.22,782.12,6.63,0.07
834,North,2020-04-13,30.55,860.06,2.33,0.09
835,North,2020-04-14,29.65,808.26,6.2,0.47
836,North,2020-04-15,26.17,686.97,4.54,0.46
837,North,2020-04-16,32.25,746.47,7.94,0.75
838,North,2020-04-17,32.7,739.03,6.37,0.46
839,North,2020-04-18,27.84,779.93,5.76,0.03
840,North,2020-04-19,28.23,818.58,6.1,0.35
841,North,2020-04-20,29.52,816.28,3.84,0.53
842,North,2020-04-21,29.56,638.98,7.74,0.94
843,North,2020-04-22,30.15,864.33,8.26,0.64
844,North,2020-04-23,32.79,797.49,5.83,0.16
845,North,2020-04-24,28.35,886.04,7.59,0.15
846,North,2020-04-25,27.03,808.72,4.32,0.08
847,North,2020-04-26,25.8,859.11,3.95,0.08
848,North,2020-04-27,27.02,806.08,5.17,0.45
849,North,2020-04-28,28.34,874.12,5.73,0.32
850,North,2020-04-29,31.91,805.78,4.46,0.03
851,North,2020-04-30,27.21,753.68,5.83,0.3
852,North,2020-05-01,28.6,940.74,5.45,0.2
853,North,2020-05-02,28.03,827.42,3.46,0.11
854,North,2020-05-03,30.35,799.47,5.71,0.06
855,North,2020-05-04,32.94,648.67,6.2,1.96
856,North,2020-05-05,26.73,644.84,5.13,1.2
857,North,2020-05-06,26.71,768.38,6.57,0.16
858,North,2020-05-07,29.68,753.59,2.99,0.19
859,North,2020-05-08,28.85,689.73,5.49,0.1
860,North,2020-05-09,31.07,746.97,3.01,0.13
861,North,2020-05-10,28.44,859.56,3.06,0.04
862,North,2020-05-11,26.44,784.8,3.76,0.05
863,North,2020-05-12,28.23,634.52,3.27,0.22
864,North,2020-05-13,29.15,713.45,3.84,0.48
865,North,2020-05-14,28.46,654.47,4.31,0.1
866,North,2020-05-15,27.72,684.29,5.86,0.05
867,North,2020-05-16,28.71,678.59,4.1,1.05
868,North,2020-05-17,28.8,669.77,2.18,0.41
869,North,2020-05-18,29.1,603.82,6.25,1.38
870,North,2020-05-19,27.5,690.21,3.26,0.41
871,North,2020-05-20,25.74,651.7,4.4,0.15
872,North,2020-05-21,26.24,458.26,5.14,0.28
873,North,2020-05-22,28.22,852.87,4.74,0.03
874,North,2020-05-23,24.04,771.69,6.06,0.09
875,North,2020-05-24,26.28,650.38,5.12,0.1
876,North,2020-05-25,24.62,677.84,3.09,0.14
877,North,2020-05-26,25.32,578.4,7.63,0.53
878,North,2020-05-27,27.68,803.53,4.63,0.41
879,North,2020-05-28,25.36,815.36,4.1,0.03
880,North,2020-05-29,24.92,671.75,5.75,0.04
881,North,2020-05-30,21.96,736.7,4.66,0.09
882,North,2020-05-31,26.03,664.4,4.87,0.07
883,North,2020-06-01,25.68,538.94,7.99,0.19
884,North,2020-06-02,28.56,608.4,3.82,2.33
885,North,2020-06-03,23.47,647.33,3.74,3.28
886,North,2020-06-04,24.37,595.79,4.38,0.21
887,North,2020-06-05,24.27,610.01,5.8,0.36
888,North,2020-06-06,26.77,615.49,1.92,0.15
889,North,2020-06-07,23.27,611.61,1.21,0.05
890,North,2020-06-08,23.86,617.49,3.27,0.15
891,North,2020-06-09,24.36,523.67,1.68,0.16
892,North,2020-06-10,23.35,546.32,3.49,0.27
893,North,2020-06-11,21.93,496.06,4.87,0.05
894,North,2020-06-12,23.04,672.16,2.76,0.09
895,North,2020-06-13,24.64,420.56,1.95,0.09
896,North,2020-06-14,20.27,676.36,4.18,3.2
897,North,2020-06-15,22.43,690.01,5.36,0.12
898,North,2020-06-16,20.59,549.93,1.52,0.28
899,North,2020-06-17,24.22,360.84,5.28,0.28
900,North,2020-06-18,18.61,535.15,5.27,0.06
901,North,2020-06-19,20.37,553.87,5.47,0.17
902,North,2020-06-20,22.08,473.08,5.86,0.45
903,North,2020-06-21,24.28,507.62,7.33,0.13
904,North,2020-06-22,20.85,666.16,3.49,2.9
905,North,2020-06-23,19.7,591.82,4.18,0.05
906,North,2020-06-24,24.4,459.53,3.39,0.02
907,North,2020-06-25,17.57,400.55,4.01,0.44
908,North,2020-06-26,15.9,497.05,6.31,0.38
909,North,2020-06-27,21.01,500.99,1.99,0.98
910,North,2020-06-28,18.95,552.6,2.71,0.23
911,North,2020-06-29,17.74,464.92,6.07,0.55
912,North,2020-06-30,21.03,543.5,5.53,0.35
913,North,2020-07-01,19.93,652.23,3.46,0.37
914,North,2020-07-02,18.14,557.49,5.28,0.17
915,North,2020-07-03,16.53,483.25,4.51,0.1
916,North,2020-07-04,20.67,467.28,6.25,0.55
917,North,2020-07-05,20.05,448.25,4.12,0.11
918,North,2020-07-06,18.38,566.09,5.55,0.77
919,North,2020-07-07,22.1,416.32,7.98,0.12
920,North,2020-07-08,16.1,464.99,4.91,0.17
921,North,2020-07-09,15.02,460.36,4.1,0.13
922,North,2020-07-10,16.51,411.02,5.11,0.01
923,North,2020-07-11,17.64,336.27,3.48,0.43
924,North,2020-07-12,18.04,466.84,7.62,0.12
925,North,2020-07-13,16.91,431.06,4.32,0.18
926,North,2020-07-14,17.93,470.93,3.64,0.03
927,North,2020-07-15,14.55,383.21,2.81,0.0
928,North,2020-07-16,19.77,518.57,5.72,0.06
929,North,2020-07-17,16.56,345.79,5.38,0.24
930,North,2020-07-18,18.79,547.95,3.34,0.02
931,North,2020-07-19,17.08,266.26,4.97,0.48
932,North,2020-07-20,17.14,435.96,1.85,0.05
933,North,2020-07-21,17.21,434.35,4.4,0.05
934,North,2020-07-22,16.8,327.84,4.81,0.2
935,North,2020-07-23,17.03,420.64,6.71,0.0
936,North,2020-07-24,18.25,484.28,3.01,0.3
937,North,2020-07-25,15.82,199.85,2.26,2.08
938,North,2020-07-26,16.69,412.72,2.85,0.19
939,North,2020-07-27,14.94,168.38,2.2,0.04
940,North,2020-07-28,17.85,285.97,6.22,0.07
941,North,2020-07-29,13.46,488.99,6.56,0.13
942,North,2020-07-30,18.26,307.58,4.73,0.62
943,North,2020-07-31,14.43,255.72,6.1,0.06
944,North,2020-08-01,11.5,329.35,4.49,0.26
945,North,2020-08-02,14.47,506.21,4.16,0.12
946,North,2020-08-03,12.71,189.89,3.82,0.07
947,North,2020-08-04,15.61,248.02,3.88,0.12
948,North,2020-08-05,12.48,447.66,2.04,0.01
949,North,2020-08-06,12.75,472.28,4.78,0.32
950,North,2020-08-07,9.73,311.24,4.34,0.06
951,North,2020-08-08,12.47,216.29,5.54,0.26
952,North,2020-08-09,8.39,479.04,4.59,0.01
953,North,2020-08-10,9.94,434.94,4.22,0.62
954,North,2020-08-11,14.49,357.77,3.18,0.04
955,North,2020-08-12,14.42,234.59,4.62,0.43
956,North,2020-08-13,13.57,291.85,5.64,0.33
957,North,2020-08-14,10.66,279.19,2.84,0.69
958,North,2020-08-15,12.37,314.79,4.71,0.13
959,North,2020-08-16,12.34,400.78,4.96,0.26
960,North,2020-08-17,9.91,351.49,3.56,0.46
961,North,2020-08-18,15.12,191.44,3.78,0.04
962,North,2020-08-19,13.75,384.32,5.03,0.59
963,North,2020-08-20,11.44,295.88,3.01,0.04
964,North,2020-08-21,11.83,322.5,5.26,0.8
965,North,2020-08-22,12.08,381.63,3.42,0.02
966,North,2020-08-23,7.48,172.22,6.38,0.18
967,North,2020-08-24,10.96,255.19,8.32,0.2
968,North,2020-08-25,9.99,212.52,3.55,0.15
969,North,2020-08-26,9.26,126.66,5.68,0.22
970,North,2020-08-27,10.6,276.96,3.81,0.12
971,North,2020-08-28,14.67,447.35,6.49,0.16
972,North,2020-08-29,12.26,96.5,3.06,0.07
973,North,2020-08-30,9.75,238.47,5.71,0.56
974,North,2020-08-31,11.95,289.73,3.71,0.29
975,North,2020-09-01,13.52,245.84,4.74,0.72
976,North,2020-09-02,12.49,224.53,3.53,0.01
977,North,2020-09-03,10.68,127.31,6.34,0.07
978,North,2020-09-04,9.2,247.62,3.89,0.04
979,North,2020-09-05,11.81,166.28,6.0,0.0
980,North,2020-09-06,11.14,49.53,4.69,0.06
981,North,2020-09-07,12.07,318.28,5.06,0.23
982,North,2020-09-08,11.49,297.45,5.49,0.05
983,North,2020-09-09,12.25,223.07,4.16,0.14
984,North,2020-09-10,9.03,235.5,5.65,0.44
985,North,2020-09-11,12.68,301.44,7.66,1.18
986,North,2020-09-12,10.38,231.84,4.23,0.1
987,North,2020-09-13,14.09,284.71,7.19,0.09
988,North,2020-09-14,8.51,187.16,7.71,0.12
989,North,2020-09-15,13.32,314.58,4.27,0.04
990,North,2020-09-16,10.2,234.03,3.35,0.2
991,North,2020-09-17,8.46,222.72,6.02,0.09
992,North,2020-09-18,8.76,104.51,4.78,0.38
993,North,2020-09-19,9.05,228.08,8.43,0.28
994,North,2020-09-20,10.51,137.66,5.72,0.19
995,North,2020-09-21,10.68,152.33,4.5,0.09
996,North,2020-09-22,8.47,137.44,4.01,0.05
997,North,2020-09-23,9.54,116.72,7.4,1.5
998,North,2020-09-24,13.86,371.45,4.95,0.13
999,North,2020-09-25,13.01,307.51,5.9,0.05
1000,North,2020-09-26,10.42,354.25,7.3,0.04
1001,North,2020-09-27,9.61,102.5,5.18,0.04
1002,North,2020-09-28,9.77,205.84,5.87,0.3
1003,North,2020-09-29,10.75,96.54,5.95,0.26
1004,North,2020-09-30,7.48,144.35,7.03,0.15
1005,North,2020-10-01,9.01,126.62,6.93,0.12
1006,North,2020-10-02,6.19,299.39,5.75,0.17
1007,North,2020-10-03,10.34,168.77,6.21,0.42
1008,North,2020-10-04,10.85,286.27,5.59,0.4
1009,North,2020-10-05,8.6,249.55,3.96,0.12
1010,North,2020-10-06,12.73,386.03,6.6,0.0
1011,North,2020-10-07,7.15,83.98,9.09,0.11
1012,North,2020-10-08,6.7,303.76,4.96,0.19
