RecordID,PlantID,MonthStart,OperationalCostUSD,RevenueUSD,SubsidyUSD,NetProfitUSD
1724,21,2021-08-01,77986.54,569592.26,28479.61,520085.33
1725,21,2021-09-01,65564.4,326400.8,0.0,260836.4
1726,21,2021-10-01,144603.25,548570.06,82285.51,486252.32
1727,21,2021-11-01,111410.24,313328.78,46999.32,248917.86
1728,21,2021-12-01,345485.22,947569.51,142135.43,744219.72
1729,21,2022-01-01,420132.57,1789150.88,268372.63,1637390.94
1730,21,2022-02-01,610364.89,2029165.23,304374.78,1723175.12
1731,21,2022-03-01,818780.68,1624412.74,162441.27,968073.33
1732,21,2022-04-01,546924.98,2985777.78,447866.67,2886719.47
1733,21,2022-05-01,733899.77,1395101.84,209265.28,870467.35
1734,21,2022-06-01,239572.35,1758289.68,175828.97,1694546.3
1735,21,2022-07-01,296003.79,1059589.14,158938.37,922523.72
1736,21,2022-08-01,114276.31,473007.73,23650.39,382381.81
1737,21,2022-09-01,97373.09,221273.73,0.0,123900.64
1738,21,2022-10-01,49101.3,263314.88,39497.23,253710.81
1739,21,2022-11-01,68935.64,746424.98,37321.25,714810.59
1740,21,2022-12-01,363102.16,1127281.28,112728.13,876907.25
1741,21,2023-01-01,269701.16,1768853.4,0.0,1499152.24
1742,21,2023-02-01,675879.9,1273990.58,0.0,598110.68
1743,21,2023-03-01,846146.4,2102698.37,0.0,1256551.97
1744,21,2023-04-01,659047.97,2810989.09,140549.45,2292490.57
1745,21,2023-05-01,332384.7,1939831.88,193983.19,1801430.37
1746,21,2023-06-01,404271.28,1813574.71,90678.74,1499982.17
1747,21,2023-07-01,237911.45,930709.14,93070.91,785868.6
1748,21,2023-08-01,192435.92,705061.9,105759.29,618385.27
1749,21,2023-09-01,78787.03,489044.86,73356.73,483614.56
1750,21,2023-10-01,62531.79,336452.89,16822.64,290743.74
1751,21,2023-11-01,134755.77,440298.65,0.0,305542.88
1752,21,2023-12-01,238631.09,1600125.91,160012.59,1521507.41
1753,21,2024-01-01,481197.46,1837709.42,183770.94,1540282.9
1754,21,2024-02-01,598774.59,1438598.3,215789.74,1055613.45
1755,21,2024-03-01,629560.65,2990514.8,448577.22,2809531.37
1756,21,2024-04-01,716938.17,1387936.76,69396.84,740395.43
1757,21,2024-05-01,745761.39,1776606.93,0.0,1030845.54
1758,21,2024-06-01,534167.62,1298327.66,0.0,764160.04
1759,21,2024-07-01,393813.46,662036.83,66203.68,334427.05
1760,21,2024-08-01,160889.81,704631.53,0.0,543741.72
1761,21,2024-09-01,98984.31,415996.95,41599.7,358612.34
1762,21,2024-10-01,66837.94,258855.73,25885.57,217903.36
1763,21,2024-11-01,133077.66,817848.61,81784.86,766555.81
1764,21,2024-12-01,223397.04,1509736.62,75486.83,1361826.41
1765,22,2018-01-01,83783.01,350817.1,0.0,267034.09
1766,22,2018-02-01,63908.96,306045.79,45906.87,288043.7
1767,22,2018-03-01,113668.45,740312.82,37015.64,663660.01
1768,22,2018-04-01,173625.87,784155.05,39207.75,649736.93
1769,22,2018-05-01,60671.15,343388.36,17169.42,299886.63
1770,22,2018-06-01,97734.5,398941.67,39894.17,341101.34
1771,22,2018-07-01,80695.41,183485.24,0.0,102789.83
1772,22,2018-08-01,21555.2,132048.96,0.0,110493.76
1773,22,2018-09-01,19031.86,62908.47,6290.85,50167.46
1774,22,2018-10-01,19990.16,93409.28,9340.93,82760.05
1775,22,2018-11-01,53504.18,121615.61,12161.56,80272.99
1776,22,2018-12-01,36284.19,243114.85,12155.74,218986.4
1777,22,2019-01-01,42773.64,504668.46,50466.85,512361.67
1778,22,2019-02-01,112713.04,522423.04,52242.3,461952.3
1779,22,2019-03-01,192164.4,797650.34,119647.55,725133.49
1780,22,2019-04-01,188797.32,421012.62,63151.89,295367.19
1781,22,2019-05-01,141148.39,405756.6,60863.49,325471.7
1782,22,2019-06-01,76830.83,211242.95,0.0,134412.12
1783,22,2019-07-01,83290.13,193394.17,9669.71,119773.75
1784,22,2019-08-01,33809.38,187045.12,0.0,153235.74
1785,22,2019-09-01,21555.72,48411.91,2420.6,29276.79
1786,22,2019-10-01,21445.05,124461.47,12446.15,115462.57
1787,22,2019-11-01,53631.07,222487.88,33373.18,202229.99
1788,22,2019-12-01,37200.57,286969.65,14348.48,264117.56
1789,22,2020-01-01,96083.51,586695.8,29334.79,519947.08
1790,22,2020-02-01,111083.62,448521.77,22426.09,359864.24
1791,22,2020-03-01,120795.53,576036.48,0.0,455240.95
1792,22,2020-04-01,196208.74,362165.35,18108.27,184064.88
1793,22,2020-05-01,123203.61,518751.97,25937.6,421485.96
1794,22,2020-06-01,120160.08,391456.62,0.0,271296.54
1795,22,2020-07-01,55398.5,192967.73,28945.16,166514.39
1796,22,2020-08-01,49066.2,141769.45,14176.95,106880.2
1797,22,2020-09-01,15009.64,59870.02,5987.0,50847.38
1798,22,2020-10-01,24681.86,65917.59,0.0,41235.73
1799,22,2020-11-01,21344.43,161312.21,16131.22,156099.0
1800,22,2020-12-01,69902.76,421049.81,21052.49,372199.54
1801,22,2021-01-01,96277.26,354309.67,0.0,258032.41
1802,22,2021-02-01,50173.12,676973.15,33848.66,660648.69
1803,22,2021-03-01,66124.27,824116.34,41205.82,799197.89
1804,22,2021-04-01,193406.95,570282.4,57028.24,433903.69
1805,22,2021-05-01,179585.23,441555.81,44155.58,306126.16
1806,22,2021-06-01,65622.2,471966.63,47196.66,453541.09
1807,22,2021-07-01,29353.17,340665.12,0.0,311311.95
1808,22,2021-08-01,59514.21,142610.24,21391.54,104487.57
1809,22,2021-09-01,16840.37,67076.22,0.0,50235.85
1810,22,2021-10-01,21580.7,107123.79,0.0,85543.09
1811,22,2021-11-01,44947.9,156213.53,7810.68,119076.31
1812,22,2021-12-01,73898.02,266241.87,39936.28,232280.13
1813,22,2022-01-01,134668.9,329427.84,0.0,194758.94
1814,22,2022-02-01,137308.15,263317.59,0.0,126009.44
1815,22,2022-03-01,113671.92,825727.36,82572.74,794628.18
1816,22,2022-04-01,198375.62,452937.66,22646.88,277208.92
1817,22,2022-05-01,167890.4,368254.22,0.0,200363.82
1818,22,2022-06-01,88256.83,534913.22,0.0,446656.39
1819,22,2022-07-01,82749.0,243867.14,0.0,161118.14
1820,22,2022-08-01,42872.44,75755.92,11363.39,44246.87
1821,22,2022-09-01,31054.82,75831.18,11374.68,56151.04
1822,22,2022-10-01,13237.04,94453.87,9445.39,90662.22
1823,22,2022-11-01,44839.42,138196.85,0.0,93357.43
1824,22,2022-12-01,58125.95,355185.22,17759.26,314818.53
1825,22,2023-01-01,136791.9,346728.42,0.0,209936.52
1826,22,2023-02-01,115790.51,319134.71,47870.21,251214.41
1827,22,2023-03-01,73964.46,524779.54,52477.95,503293.03
1828,22,2023-04-01,160521.69,745347.3,0.0,584825.61
1829,22,2023-05-01,178663.42,725434.5,36271.72,583042.8
1830,22,2023-06-01,127781.23,530934.2,26546.71,429699.68
1831,22,2023-07-01,30334.22,246792.28,24679.23,241137.29
1832,22,2023-08-01,43005.25,194149.09,29122.36,180266.2
1833,22,2023-09-01,40808.49,174714.2,0.0,133905.71
1834,22,2023-10-01,13843.09,81554.81,8155.48,75867.2
1835,22,2023-11-01,30571.03,132543.5,13254.35,115226.82
1836,22,2023-12-01,46805.96,189941.02,9497.05,152632.11
1837,22,2024-01-01,126958.03,600962.1,30048.1,504052.17
1838,22,2024-02-01,96700.67,620571.93,31028.6,554899.86
1839,22,2024-03-01,204513.18,428470.88,64270.63,288228.33
1840,22,2024-04-01,79366.01,781699.69,39084.98,741418.66
1841,22,2024-05-01,151852.34,618886.29,61888.63,528922.58
1842,22,2024-06-01,86964.47,355333.58,53300.04,321669.15
1843,22,2024-07-01,65887.69,169591.33,8479.57,112183.21
1844,22,2024-08-01,48307.2,108294.3,10829.43,70816.53
1845,22,2024-09-01,27694.14,108582.58,5429.13,86317.57
1846,22,2024-10-01,30238.65,58881.78,2944.09,31587.22
1847,22,2024-11-01,45468.14,223679.15,22367.92,200578.93
1848,22,2024-12-01,50915.39,225166.25,0.0,174250.86
1849,23,2018-01-01,227570.41,2441515.35,366227.3,2580172.24
1850,23,2018-02-01,308725.76,1467035.81,146703.58,1305013.63
1851,23,2018-03-01,188920.66,2547363.91,127368.2,2485811.45
1852,23,2018-04-01,508780.06,1085323.56,54266.18,630809.68
1853,23,2018-05-01,425851.85,2243794.64,224379.46,2042322.25
1854,23,2018-06-01,483633.16,1799626.94,269944.04,1585937.82
1855,23,2018-07-01,258652.22,1118678.08,0.0,860025.86
1856,23,2018-08-01,635197.77,2448376.03,122418.8,1935597.06
1857,23,2018-09-01,665451.9,1301391.35,65069.57,701009.02
1858,23,2018-10-01,190294.79,2362757.98,0.0,2172463.19
1859,23,2018-11-01,563985.68,2364880.09,118244.0,1919138.41
1860,23,2018-12-01,185016.04,2364429.9,118221.49,2297635.35
1861,23,2019-01-01,673220.59,2341533.03,234153.3,1902465.74
1862,23,2019-02-01,234803.12,1423528.24,0.0,1188725.12
1863,23,2019-03-01,472482.41,1374646.81,137464.68,1039629.08
1864,23,2019-04-01,391320.76,2323529.95,232353.0,2164562.19
1865,23,2019-05-01,606300.43,2486510.83,124325.54,2004535.94
1866,23,2019-06-01,359662.79,1225985.91,0.0,866323.12
1867,23,2019-07-01,259323.24,1381716.53,0.0,1122393.29
1868,23,2019-08-01,270815.68,1936782.92,193678.29,1859645.53
1869,23,2019-09-01,190824.62,2243791.62,112189.58,2165156.58
1870,23,2019-10-01,616569.07,1654744.18,0.0,1038175.11
1871,23,2019-11-01,602154.69,1372396.65,205859.5,976101.46
1872,23,2019-12-01,489284.76,2413492.15,120674.61,2044882.0
1873,23,2020-01-01,515108.98,2335146.13,350271.92,2170309.07
1874,23,2020-02-01,450594.59,1385475.36,207821.3,1142702.07
1875,23,2020-03-01,178856.28,986126.55,98612.66,905882.93
1876,23,2020-04-01,256366.05,1521724.83,152172.48,1417531.26
1877,23,2020-05-01,243700.85,1595968.86,159596.89,1511864.9
1878,23,2020-06-01,592374.64,1234647.3,185197.1,827469.76
1879,23,2020-07-01,230787.84,1980666.77,198066.68,1947945.61
1880,23,2020-08-01,355530.49,2278504.81,227850.48,2150824.8
1881,23,2020-09-01,452441.95,1171665.58,0.0,719223.63
1882,23,2020-10-01,315774.36,1455564.18,0.0,1139789.82
1883,23,2020-11-01,319878.33,1689554.71,253433.21,1623109.59
1884,23,2020-12-01,606490.68,1925324.65,96266.23,1415100.2
1885,23,2021-01-01,513366.61,1531253.57,229688.04,1247575.0
1886,23,2021-02-01,347005.65,2139795.64,0.0,1792789.99
1887,23,2021-03-01,627026.64,2512915.36,376937.3,2262826.02
1888,23,2021-04-01,559952.58,2295587.82,344338.17,2079973.41
1889,23,2021-05-01,571407.85,1473003.32,0.0,901595.47
1890,23,2021-06-01,217163.36,1001588.94,0.0,784425.58
1891,23,2021-07-01,194567.3,1272916.8,63645.84,1141995.34
1892,23,2021-08-01,366813.46,1212490.29,181873.54,1027550.37
1893,23,2021-09-01,564343.81,1734292.72,86714.64,1256663.55
1894,23,2021-10-01,628029.88,1216302.13,60815.11,649087.36
1895,23,2021-11-01,568397.41,1591136.98,79556.85,1102296.42
1896,23,2021-12-01,549835.32,2069627.12,206962.71,1726754.51
1897,23,2022-01-01,368055.89,2727394.65,0.0,2359338.76
1898,23,2022-02-01,618282.21,1620252.7,162025.27,1163995.76
1899,23,2022-03-01,696115.76,1819974.24,0.0,1123858.48
1900,23,2022-04-01,568622.61,2313861.17,115693.06,1860931.62
1901,23,2022-05-01,478062.5,2081571.23,312235.68,1915744.41
1902,23,2022-06-01,632727.61,2515958.42,0.0,1883230.81
1903,23,2022-07-01,246761.43,2482322.44,0.0,2235561.01
1904,23,2022-08-01,325083.41,1836897.34,91844.87,1603658.8
1905,23,2022-09-01,172345.49,1161336.78,58066.84,1047058.13
1906,23,2022-10-01,578567.92,2708899.54,135444.98,2265776.6
1907,23,2022-11-01,180083.46,2306073.19,0.0,2125989.73
1908,23,2022-12-01,275393.25,1539695.84,76984.79,1341287.38
1909,23,2023-01-01,246057.29,1321264.56,0.0,1075207.27
1910,23,2023-02-01,222992.23,2073645.21,0.0,1850652.98
1911,23,2023-03-01,227933.48,1452489.18,72624.46,1297180.16
1912,23,2023-04-01,325295.63,2101184.23,210118.42,1986007.02
1913,23,2023-05-01,630756.98,1355866.23,0.0,725109.25
1914,23,2023-06-01,320562.75,2101233.44,315185.02,2095855.71
1915,23,2023-07-01,188475.04,1019105.65,101910.57,932541.18
1916,23,2023-08-01,316096.53,1205630.99,0.0,889534.46
1917,23,2023-09-01,280320.77,2054898.57,102744.93,1877322.73
1918,23,2023-10-01,307236.66,2705376.07,135268.8,2533408.21
1919,23,2023-11-01,527498.94,2393792.93,239379.29,2105673.28
1920,23,2023-12-01,253398.33,2194038.66,0.0,1940640.33
1921,23,2024-01-01,277805.29,2143005.37,0.0,1865200.08
1922,23,2024-02-01,487824.09,1525152.68,228772.9,1266101.49
1923,23,2024-03-01,671049.01,1847610.71,92380.54,1268942.24
1924,23,2024-04-01,421560.6,2520986.12,378147.92,2477573.44
1925,23,2024-05-01,246751.32,1630118.27,81505.91,1464872.86
1926,23,2024-06-01,558345.29,2525665.69,378849.85,2346170.25
1927,23,2024-07-01,435617.89,2483583.0,124179.15,2172144.26
1928,23,2024-08-01,578760.42,1072219.94,53611.0,547070.52
1929,23,2024-09-01,570669.86,1838064.8,183806.48,1451201.42
1930,23,2024-10-01,283611.36,1273111.47,127311.15,1116811.26
1931,23,2024-11-01,344394.89,987503.05,148125.46,791233.62
1932,23,2024-12-01,214465.69,1614376.85,242156.53,1642067.69
1933,24,2018-01-01,287266.49,2013221.97,100661.1,1826616.58
1934,24,2018-02-01,532058.86,1182948.61,0.0,650889.75
1935,24,2018-03-01,432933.04,2077820.88,0.0,1644887.84
1936,24,2018-04-01,493655.62,1014354.18,0.0,520698.56
1937,24,2018-05-01,158716.24,1479230.78,0.0,1320514.54
1938,24,2018-06-01,389537.91,1306438.25,0.0,916900.34
1939,24,2018-07-01,382194.35,1422915.33,71145.77,1111866.75
1940,24,2018-08-01,310340.72,1798970.36,0.0,1488629.64
1941,24,2018-09-01,278015.53,1403236.74,210485.51,1335706.72
1942,24,2018-10-01,616138.91,1751328.23,262699.23,1397888.55
1943,24,2018-11-01,390462.37,2324790.73,116239.54,2050567.9
1944,24,2018-12-01,434675.67,1224673.52,122467.35,912465.2
1945,24,2019-01-01,312824.21,2707491.8,0.0,2394667.59
1946,24,2019-02-01,337853.22,1447685.51,217152.83,1326985.12
1947,24,2019-03-01,589045.7,1332083.38,199812.51,942850.19
1948,24,2019-04-01,294657.74,2106210.1,105310.51,1916862.87
1949,24,2019-05-01,367376.43,1223522.97,61176.15,917322.69
1950,24,2019-06-01,316088.98,868478.64,0.0,552389.66
1951,24,2019-07-01,145055.29,1418763.32,0.0,1273708.03
1952,24,2019-08-01,359447.14,1907740.86,190774.09,1739067.81
1953,24,2019-09-01,245481.55,1225771.73,122577.17,1102867.35
1954,24,2019-10-01,577193.51,1370691.4,137069.14,930567.03
1955,24,2019-11-01,316490.91,1305405.8,195810.87,1184725.76
1956,24,2019-12-01,548613.13,1204223.36,120422.34,776032.57
1957,24,2020-01-01,668831.69,2520398.45,0.0,1851566.76
1958,24,2020-02-01,187150.48,1247254.15,187088.12,1247191.79
1959,24,2020-03-01,322799.01,2242522.56,336378.38,2256101.93
1960,24,2020-04-01,561724.16,1280432.29,128043.23,846751.36
1961,24,2020-05-01,243758.23,1266694.77,126669.48,1149606.02
1962,24,2020-06-01,141864.08,1514874.56,75743.73,1448754.21
1963,24,2020-07-01,220964.72,1437658.91,71882.95,1288577.14
1964,24,2020-08-01,188539.58,1396336.86,139633.69,1347430.97
1965,24,2020-09-01,392103.92,1471887.16,73594.36,1153377.6
1966,24,2020-10-01,275783.54,1590035.83,238505.37,1552757.66
1967,24,2020-11-01,447229.88,930322.91,0.0,483093.03
1968,24,2020-12-01,240692.4,2016880.88,100844.04,1877032.52
1969,24,2021-01-01,503754.48,2491564.71,0.0,1987810.23
1970,24,2021-02-01,239533.53,1879255.73,93962.79,1733684.99
1971,24,2021-03-01,523856.15,1226597.99,183989.7,886731.54
1972,24,2021-04-01,368185.68,937943.46,46897.17,616654.95
1973,24,2021-05-01,171833.47,1213271.96,181990.79,1223429.28
1974,24,2021-06-01,443697.52,1475429.69,73771.48,1105503.65
1975,24,2021-07-01,331842.86,1002543.78,50127.19,720828.11
1976,24,2021-08-01,521754.14,2098183.92,104909.2,1681338.98
1977,24,2021-09-01,350900.8,1070116.44,160517.47,879733.11
1978,24,2021-10-01,310623.62,1000224.93,0.0,689601.31
1979,24,2021-11-01,593547.71,1998810.2,0.0,1405262.49
1980,24,2021-12-01,444483.63,1443191.55,144319.15,1143027.07
1981,24,2022-01-01,380839.34,1388640.06,208296.01,1216096.73
1982,24,2022-02-01,290625.02,2414057.58,0.0,2123432.56
1983,24,2022-03-01,260177.63,1842359.12,276353.87,1858535.36
1984,24,2022-04-01,535362.08,1916026.95,191602.7,1572267.57
1985,24,2022-05-01,320777.26,933060.38,93306.04,705589.16
1986,24,2022-06-01,442452.37,870955.47,87095.55,515598.65
1987,24,2022-07-01,432909.3,1626861.19,162686.12,1356638.01
1988,24,2022-08-01,194009.47,906813.73,0.0,712804.26
1989,24,2022-09-01,493887.59,1385947.77,138594.78,1030654.96
1990,24,2022-10-01,530123.6,1939554.03,290933.1,1700363.53
1991,24,2022-11-01,241486.51,2280114.07,228011.41,2266638.97
1992,24,2022-12-01,502223.52,1316798.48,0.0,814574.96
1993,24,2023-01-01,604788.68,1377667.54,206650.13,979528.99
1994,24,2023-02-01,216607.27,1047583.99,0.0,830976.72
1995,24,2023-03-01,210375.39,1069533.23,0.0,859157.84
1996,24,2023-04-01,283775.27,1562895.81,156289.58,1435410.12
1997,24,2023-05-01,333442.51,1697011.34,254551.7,1618120.53
1998,24,2023-06-01,227707.87,946642.34,0.0,718934.47
1999,24,2023-07-01,182470.51,1230745.79,184611.87,1232887.15
2000,24,2023-08-01,179473.2,1612456.3,241868.45,1674851.55
2001,24,2023-09-01,383007.5,2091968.41,313795.26,2022756.17
2002,24,2023-10-01,196833.04,2171984.13,0.0,1975151.09
2003,24,2023-11-01,278157.78,1611820.91,0.0,1333663.13
2004,24,2023-12-01,478391.86,1745960.27,0.0,1267568.41
2005,24,2024-01-01,600784.39,2564080.18,384612.03,2347907.82
2006,24,2024-02-01,411589.91,1572718.49,235907.77,1397036.35
2007,24,2024-03-01,569541.61,1601083.21,160108.32,1191649.92
2008,24,2024-04-01,307110.2,892946.01,0.0,585835.81
2009,24,2024-05-01,354927.42,1306044.87,130604.49,1081721.94
2010,24,2024-06-01,422498.64,1674849.0,167484.9,1419835.26
2011,24,2024-07-01,246947.66,1603016.84,0.0,1356069.18
2012,24,2024-08-01,445496.54,2037411.56,305611.73,1897526.75
2013,24,2024-09-01,271003.88,1122624.08,168393.61,1020013.81
2014,24,2024-10-01,630272.61,1807868.69,180786.87,1358382.95
2015,24,2024-11-01,263193.39,1521819.39,152181.94,1410807.94
2016,24,2024-12-01,429490.4,2502769.66,375415.45,2448694.71
2017,25,2018-01-01,513747.37,1312587.69,65629.38,864469.7
2018,25,2018-02-01,299591.39,2179401.59,108970.08,1988780.28
2019,25,2018-03-01,318054.44,1539331.08,230899.66,1452176.3
2020,25,2018-04-01,654174.21,2301504.03,115075.2,1762405.02
2021,25,2018-05-01,224763.65,998451.42,0.0,773687.77
2022,25,2018-06-01,302277.04,1302296.42,0.0,1000019.38
2023,25,2018-07-01,163938.34,999245.28,99924.53,935231.47
2024,25,2018-08-01,184554.96,406865.49,40686.55,262997.08
2025,25,2018-09-01,66412.44,174040.25,26106.04,133733.85
2026,25,2018-10-01,47970.92,434056.71,43405.67,429491.46
2027,25,2018-11-01,187037.63,427898.2,21394.91,262255.48
2028,25,2018-12-01,243195.15,765769.82,76576.98,599151.65
2029,25,2019-01-01,229201.75,874383.11,43719.16,688900.52
2030,25,2019-02-01,227405.89,1317657.19,197648.58,1287899.88
2031,25,2019-03-01,183079.45,985688.35,49284.42,851893.32
2032,25,2019-04-01,550522.28,1502809.67,225421.45,1177708.84
2033,25,2019-05-01,594462.4,1206527.07,60326.35,672391.02
2034,25,2019-06-01,394237.83,920010.59,138001.59,663774.35
2035,25,2019-07-01,133300.64,551797.08,0.0,418496.44
2036,25,2019-08-01,57294.25,515698.13,51569.81,509973.69
2037,25,2019-09-01,83038.36,339858.26,50978.74,307798.64
2038,25,2019-10-01,59791.31,175821.76,17582.18,133612.63
2039,25,2019-11-01,94514.12,513019.48,0.0,418505.36
2040,25,2019-12-01,103477.54,1040777.76,156116.66,1093416.88
2041,25,2020-01-01,289877.2,1757186.54,263577.98,1730887.32
2042,25,2020-02-01,260050.2,1757363.36,87868.17,1585181.33
2043,25,2020-03-01,184712.63,2507620.3,0.0,2322907.67
2044,25,2020-04-01,484866.2,1143786.8,57189.34,716109.94
2045,25,2020-05-01,433399.8,1534042.85,76702.14,1177345.19
2046,25,2020-06-01,353717.67,1372999.83,205949.97,1225232.13
2047,25,2020-07-01,321101.74,1073497.44,0.0,752395.7
2048,25,2020-08-01,124126.36,268457.08,13422.85,157753.57
2049,25,2020-09-01,68749.86,325953.72,16297.69,273501.55
2050,25,2020-10-01,74836.35,219444.09,21944.41,166552.15
2051,25,2020-11-01,81360.67,309367.07,15468.35,243474.75
2052,25,2020-12-01,141199.89,1085253.5,108525.35,1052578.96
2053,25,2021-01-01,279889.83,1121222.22,0.0,841332.39
2054,25,2021-02-01,510794.07,1262299.04,0.0,751504.97
2055,25,2021-03-01,342859.16,1530694.24,0.0,1187835.08
2056,25,2021-04-01,462611.63,1260098.76,0.0,797487.13
2057,25,2021-05-01,303408.11,2088134.45,208813.45,1993539.79
2058,25,2021-06-01,156884.86,1600849.07,0.0,1443964.21
2059,25,2021-07-01,147703.61,659241.73,32962.09,544500.21
2060,25,2021-08-01,117975.85,358666.89,53800.03,294491.07
2061,25,2021-09-01,77520.29,161222.74,8061.14,91763.59
2062,25,2021-10-01,83521.36,164877.46,16487.75,97843.85
2063,25,2021-11-01,104376.17,415520.91,62328.14,373472.88
2064,25,2021-12-01,268499.61,930266.56,46513.33,708280.28
2065,25,2022-01-01,440858.99,1301953.04,130195.3,991289.35
2066,25,2022-02-01,481275.92,1644203.09,0.0,1162927.17
2067,25,2022-03-01,614587.69,1881133.0,282169.95,1548715.26
2068,25,2022-04-01,245876.02,1711106.39,256665.96,1721896.33
2069,25,2022-05-01,169549.93,1093691.62,54684.58,978826.27
2070,25,2022-06-01,263616.24,1155615.07,0.0,891998.83
2071,25,2022-07-01,256394.29,547360.69,54736.07,345702.47
2072,25,2022-08-01,145453.37,486347.08,0.0,340893.71
2073,25,2022-09-01,85170.51,286364.43,0.0,201193.92
2074,25,2022-10-01,56551.37,387733.36,0.0,331181.99
2075,25,2022-11-01,188183.41,492446.74,49244.67,353508.0
2076,25,2022-12-01,170478.41,809352.59,80935.26,719809.44
2077,25,2023-01-01,179248.01,1655142.3,0.0,1475894.29
2078,25,2023-02-01,513841.95,1339077.08,0.0,825235.13
2079,25,2023-03-01,667475.27,2164222.03,0.0,1496746.76
2080,25,2023-04-01,194570.95,2094821.38,104741.07,2004991.5
2081,25,2023-05-01,524076.15,2004737.89,200473.79,1681135.53
2082,25,2023-06-01,314186.64,952363.08,95236.31,733412.75
2083,25,2023-07-01,246558.06,533965.38,0.0,287407.32
2084,25,2023-08-01,73040.97,552483.13,55248.31,534690.47
2085,25,2023-09-01,49622.14,217042.83,32556.42,199977.11
2086,25,2023-10-01,47339.43,162168.1,0.0,114828.67
2087,25,2023-11-01,155657.54,591684.52,59168.45,495195.43
2088,25,2023-12-01,307117.02,557643.87,0.0,250526.85
2089,25,2024-01-01,285879.18,794037.11,119105.57,627263.5
2090,25,2024-02-01,181572.23,1772112.34,177211.23,1767751.34
2091,25,2024-03-01,616869.26,2488966.86,373345.03,2245442.63
2092,25,2024-04-01,235952.02,1071369.03,53568.45,888985.46
2093,25,2024-05-01,406735.42,1368817.79,205322.67,1167405.04
2094,25,2024-06-01,413735.22,1419834.4,141983.44,1148082.62
2095,25,2024-07-01,291121.58,927393.24,46369.66,682641.32
2096,25,2024-08-01,98886.57,373969.01,56095.35,331177.79
2097,25,2024-09-01,62338.67,233934.52,23393.45,194989.3
2098,25,2024-10-01,69863.29,252204.49,0.0,182341.2
2099,25,2024-11-01,149619.78,481958.1,24097.9,356436.22
2100,25,2024-12-01,120067.5,769481.76,76948.18,726362.44
2101,26,2018-01-01,1407775.83,4480935.84,448093.58,3521253.59
2102,26,2018-02-01,1249642.67,2204920.95,330738.14,1286016.42
2103,26,2018-03-01,1027004.51,5611027.08,280551.35,4864573.92
2104,26,2018-04-01,434598.59,5362451.31,268122.57,5195975.29
2105,26,2018-05-01,762309.85,3737915.09,0.0,2975605.24
2106,26,2018-06-01,966924.14,2356355.94,353453.39,1742885.19
2107,26,2018-07-01,480773.34,5063612.21,759541.83,5342380.7
2108,26,2018-08-01,942410.31,5521052.31,552105.23,5130747.23
2109,26,2018-09-01,708495.44,5141329.5,257066.48,4689900.54
2110,26,2018-10-01,817464.3,3589158.42,179457.92,2951152.04
2111,26,2018-11-01,995764.69,3169644.74,475446.71,2649326.76
2112,26,2018-12-01,788049.52,4637254.2,0.0,3849204.68
2113,26,2019-01-01,619044.83,2352292.58,0.0,1733247.75
2114,26,2019-02-01,841995.19,4444476.72,444447.67,4046929.2
2115,26,2019-03-01,658639.93,3919457.0,587918.55,3848735.62
2116,26,2019-04-01,824304.62,5656346.88,565634.69,5397676.95
2117,26,2019-05-01,570166.84,4552332.65,682849.9,4665015.71
2118,26,2019-06-01,1365719.9,3338924.7,166946.24,2140151.04
2119,26,2019-07-01,1229976.97,3648984.53,182449.23,2601456.79
2120,26,2019-08-01,686762.13,4412824.24,220641.21,3946703.32
2121,26,2019-09-01,944559.74,4722327.14,236116.36,4013883.76
2122,26,2019-10-01,657617.17,4310562.56,646584.38,4299529.77
2123,26,2019-11-01,963919.42,4300575.03,215028.75,3551684.36
2124,26,2019-12-01,488727.48,5994648.21,0.0,5505920.73
2125,26,2020-01-01,735061.28,3137274.45,156863.72,2559076.89
2126,26,2020-02-01,943197.66,3130627.03,469594.05,2657023.42
2127,26,2020-03-01,529266.06,6137262.3,306863.11,5914859.35
2128,26,2020-04-01,733839.79,4710590.11,0.0,3976750.32
2129,26,2020-05-01,939236.29,5345232.24,267261.61,4673257.56
2130,26,2020-06-01,614620.14,3639282.94,363928.29,3388591.09
2131,26,2020-07-01,1022733.12,4226900.07,422690.01,3626856.96
2132,26,2020-08-01,628476.22,5437818.78,815672.82,5625015.38
2133,26,2020-09-01,1143576.86,4747323.96,237366.2,3841113.3
2134,26,2020-10-01,538883.7,4692864.14,0.0,4153980.44
2135,26,2020-11-01,817133.0,4354464.58,217723.23,3755054.81
2136,26,2020-12-01,896491.26,2549178.78,127458.94,1780146.46
2137,26,2021-01-01,1163836.34,4798209.78,719731.47,4354104.91
2138,26,2021-02-01,1136005.9,2331628.78,233162.88,1428785.76
2139,26,2021-03-01,1310355.67,4614245.82,461424.58,3765314.73
2140,26,2021-04-01,413088.52,5226563.14,0.0,4813474.62
2141,26,2021-05-01,975355.47,5989905.38,299495.27,5314045.18
2142,26,2021-06-01,551781.64,5638233.79,845735.07,5932187.22
2143,26,2021-07-01,556883.44,3787693.6,378769.36,3609579.52
2144,26,2021-08-01,928388.07,4578189.74,686728.46,4336530.13
2145,26,2021-09-01,1201676.22,4498121.32,0.0,3296445.1
2146,26,2021-10-01,636933.34,2407173.49,120358.67,1890598.82
